InternalProjectID,GEOID2015,County
101308,39041,Delaware
101308,39049,Franklin
101308,39049,Franklin
91921,39057,Greene
91921,39057,Greene
97262,39157,Tuscarawas
91330,39101,Marion
91340,39101,Marion
87090,39017,Butler
,39125,Paulding
,39125,Paulding
99474,39145,Scioto
99474,39145,Scioto
99618,39007,Ashtabula
101298,39027,Clinton
101298,39027,Clinton
101298,39027,Clinton
101298,39027,Clinton
101298,39027,Clinton
101298,39027,Clinton
101298,39027,Clinton
101298,39027,Clinton
101298,39027,Clinton
101298,39027,Clinton
101298,39027,Clinton
101298,39027,Clinton
101308,39041,Delaware
101308,39041,Delaware
10379,39087,Lawrence
10379,39087,Lawrence
88609,39117,Morrow
,39019,Carroll
,39051,Fulton
,39133,Portage
85101,39135,Preble
85101,39135,Preble
85101,39135,Preble
85101,39135,Preble
97588,39141,Ross
,39165,Warren
98551,39149,Shelby
98551,39149,Shelby
99786,39023,Clark
99787,39023,Clark
87090,39017,Butler
98559,39061,Hamilton
87096,39165,Warren
91340,39101,Marion
87096,39165,Warren
87096,39165,Warren
87096,39165,Warren
99474,39145,Scioto
99474,39145,Scioto
91602,39001,Adams
93346,39001,Adams
97590,39001,Adams
97986,39001,Adams
,39005,Ashland
88881,39007,Ashtabula
99618,39007,Ashtabula
99618,39007,Ashtabula
99618,39007,Ashtabula
99618,39007,Ashtabula
97261,39013,Belmont
94672,39023,Clark
101308,39041,Delaware
101308,39041,Delaware
101308,39041,Delaware
84318,39053,Gallia
97592,39087,Lawrence
,39087,Lawrence
91330,39101,Marion
91330,39101,Marion
91330,39101,Marion
91340,39101,Marion
91340,39117,Morrow
91340,39117,Morrow
91340,39117,Morrow
91340,39117,Morrow
,39143,Sandusky
,39143,Sandusky
,39143,Sandusky
94786,39011,Auglaize
87090,39017,Butler
87090,39017,Butler
,39019,Carroll
93262,39037,Darke
,39051,Fulton
98559,39061,Hamilton
92357,39067,Harrison
,39067,Harrison
,39069,Henry
,39095,Lucas
,39095,Lucas
88888,39099,Mahoning
,39111,Monroe
,39111,Monroe
,39121,Noble
88895,39133,Portage
,39133,Portage
85101,39135,Preble
85101,39135,Preble
85101,39135,Preble
87164,39135,Preble
100830,39135,Preble
,39147,Seneca
99618,39155,Trumbull
87096,39165,Warren
87096,39165,Warren
87096,39165,Warren
87096,39165,Warren
87096,39165,Warren
87097,39165,Warren
87097,39165,Warren
94786,39011,Auglaize
,39095,Lucas
,39095,Lucas
,39017,Butler
,39073,Hocking
,39111,Monroe
,39017,Butler
104407,39025,Clermont
82978,39017,Butler
82977,39061,Hamilton
82977,39061,Hamilton
82977,39061,Hamilton
82977,39061,Hamilton
82977,39061,Hamilton
82977,39061,Hamilton
82977,39061,Hamilton
,39061,Hamilton
,39061,Hamilton
,39061,Hamilton
,39061,Hamilton
,39061,Hamilton
82978,39165,Warren
82978,39165,Warren
,39165,Warren
102238,39035,Cuyahoga
102238,39035,Cuyahoga
99999,39049,Franklin
91314,39049,Franklin
91314,39049,Franklin
99999,39049,Franklin
99999,39049,Franklin
99999,39049,Franklin
99999,39049,Franklin
100652,39049,Franklin
100652,39049,Franklin
100652,39049,Franklin
100652,39049,Franklin
100652,39049,Franklin
100652,39049,Franklin
100652,39049,Franklin
100652,39049,Franklin
102987,39057,Greene
102987,39057,Greene
102987,39057,Greene
102987,39057,Greene
82978,39165,Warren
82978,39165,Warren
82978,39165,Warren
,39165,Warren
104227,39173,Wood
82977,39027,Clinton
102987,39027,Clinton
102987,39027,Clinton
102987,39027,Clinton
101865,39135,Preble
101616,39097,Madison
101616,39097,Madison
101616,39097,Madison
101616,39097,Madison
101865,39135,Preble
101865,39135,Preble
101865,39135,Preble
95558,39157,Tuscarawas
102987,39165,Warren
102987,39165,Warren
104745,39173,Wood
104745,39173,Wood
,39095,Lucas
102453,39153,Summit
100422,39141,Ross
100422,39141,Ross
100422,39141,Ross
82977,39025,Clermont
,39061,Hamilton
,39061,Hamilton
,39061,Hamilton
,39061,Hamilton
,39061,Hamilton
,39061,Hamilton
,39061,Hamilton
,39061,Hamilton
82977,39025,Clermont
100652,39041,Delaware
100652,39041,Delaware
93446,39049,Franklin
100652,39049,Franklin
91608,39113,Montgomery
91608,39113,Montgomery
91608,39113,Montgomery
101310,39047,Fayette
,39123,Ottawa
101310,39047,Fayette
101310,39047,Fayette
101310,39047,Fayette
91418,39017,Butler
91733,39017,Butler
91733,39017,Butler
91733,39017,Butler
82977,39025,Clermont
82977,39025,Clermont
,39061,Hamilton
,39061,Hamilton
,39061,Hamilton
,39061,Hamilton
,39061,Hamilton
,39061,Hamilton
100553,39165,Warren
100553,39165,Warren
100553,39165,Warren
100553,39165,Warren
100553,39165,Warren
101154,39165,Warren
101154,39165,Warren
101154,39165,Warren
82977,39025,Clermont
102238,39035,Cuyahoga
102238,39035,Cuyahoga
102238,39035,Cuyahoga
,39055,Geauga
99999,39041,Delaware
100652,39049,Franklin
100652,39049,Franklin
100652,39049,Franklin
100652,39049,Franklin
,39057,Greene
,39143,Sandusky
100652,39101,Marion
100652,39101,Marion
,39165,Warren
,39165,Warren
98169,39145,Scioto
102809,39029,Columbiana
102809,39029,Columbiana
97591,39015,Brown
102099,39107,Mercer
98169,39145,Scioto
88837,39161,Van Wert
88837,39161,Van Wert
88837,39161,Van Wert
91733,39017,Butler
91733,39017,Butler
,39069,Henry
102099,39107,Mercer
81369,39133,Portage
98169,39145,Scioto
,39175,Wyandot
,39175,Wyandot
,39095,Lucas
,39095,Lucas
91733,39017,Butler
100553,39165,Warren
101154,39165,Warren
91406,39017,Butler
91342,39129,Pickaway
91342,39129,Pickaway
101312,39049,Franklin
,39049,Franklin
91418,39057,Greene
101616,39097,Madison
99783,39101,Marion
99783,39101,Marion
,39165,Warren
102809,39029,Columbiana
100518,39015,Brown
100518,39015,Brown
91418,39027,Clinton
91418,39027,Clinton
91418,39027,Clinton
81627,39057,Greene
91406,39057,Greene
91406,39057,Greene
91406,39057,Greene
101179,39117,Morrow
101179,39117,Morrow
101179,39117,Morrow
101179,39117,Morrow
101179,39117,Morrow
101179,39117,Morrow
101434,39159,Union
101434,39159,Union
101434,39159,Union
91406,39017,Butler
91406,39017,Butler
93784,39071,Highland
101616,39097,Madison
101616,39097,Madison
101616,39097,Madison
101616,39097,Madison
101616,39097,Madison
101616,39097,Madison
102099,39107,Mercer
91406,39135,Preble
81627,39165,Warren
81627,39165,Warren
81627,39165,Warren
,39171,Williams
,39069,Henry
102099,39107,Mercer
,39147,Seneca
,39147,Seneca
101144,39173,Wood
101144,39173,Wood
101144,39095,Lucas
101144,39095,Lucas
,39095,Lucas
91418,39027,Clinton
101310,39129,Pickaway
101310,39129,Pickaway
101312,39129,Pickaway
101312,39129,Pickaway
101312,39129,Pickaway
101312,39129,Pickaway
91406,39017,Butler
100553,39165,Warren
100553,39165,Warren
100553,39165,Warren
100553,39165,Warren
101154,39165,Warren
91342,39129,Pickaway
91342,39129,Pickaway
101312,39129,Pickaway
98629,39079,Jackson
91406,39135,Preble
91406,39135,Preble
98008,39001,Adams
91418,39027,Clinton
91418,39027,Clinton
91418,39027,Clinton
91418,39027,Clinton
91418,39027,Clinton
91936,39027,Clinton
91418,39057,Greene
,39091,Logan
101179,39117,Morrow
101179,39117,Morrow
101179,39117,Morrow
101179,39117,Morrow
101179,39117,Morrow
101179,39117,Morrow
,39123,Ottawa
,39123,Ottawa
,39123,Ottawa
101322,39159,Union
101434,39159,Union
101434,39159,Union
,39159,Union
,39159,Union
,39159,Union
,39173,Wood
87295,39017,Butler
91406,39025,Clermont
101310,39047,Fayette
92357,39067,Harrison
,39069,Henry
98013,39071,Highland
91579,39087,Lawrence
,39091,Logan
101322,39097,Madison
101322,39097,Madison
101322,39097,Madison
101616,39097,Madison
101616,39097,Madison
101310,39129,Pickaway
101312,39129,Pickaway
101312,39129,Pickaway
101312,39129,Pickaway
101317,39129,Pickaway
101317,39129,Pickaway
91406,39135,Preble
91406,39135,Preble
,39135,Preble
,39147,Seneca
91406,39165,Warren
91418,39165,Warren
87295,39017,Butler
91406,39017,Butler
91406,39017,Butler
,39069,Henry
,39069,Henry
101616,39097,Madison
101312,39129,Pickaway
101317,39129,Pickaway
101317,39129,Pickaway
101317,39129,Pickaway
101317,39129,Pickaway
,39171,Williams
101144,39095,Lucas
91936,39027,Clinton
101317,39047,Fayette
101317,39047,Fayette
101246,39159,Union
102232,39085,Lake
,39035,Cuyahoga
104501,39109,Miami
104501,39109,Miami
104501,39109,Miami
13484,39085,Lake
83064,39087,Lawrence
83064,39087,Lawrence
101246,39159,Union
101246,39159,Union
101246,39159,Union
101246,39159,Union
,39143,Sandusky
81716,39001,Adams
102434,39055,Geauga
,39173,Wood
,39025,Clermont
,39061,Hamilton
,39165,Warren
,39035,Cuyahoga
,39143,Sandusky
,39017,Butler
,39017,Butler
101246,39159,Union
101246,39159,Union
101246,39159,Union
,39173,Wood
,39017,Butler
,39017,Butler
,39051,Fulton
104099,39055,Geauga
,39061,Hamilton
,39165,Warren
,39165,Warren
,39165,Warren
,39165,Warren
,39165,Warren
,39165,Warren
,39165,Warren
101246,39159,Union
93592,39095,Lucas
93592,39095,Lucas
93592,39095,Lucas
93592,39095,Lucas
93592,39173,Wood
93592,39173,Wood
80468,39057,Greene
80468,39057,Greene
80468,39057,Greene
80468,39057,Greene
80468,39057,Greene
80468,39057,Greene
92906,39173,Wood
84490,39055,Geauga
,39055,Geauga
20344,39151,Stark
88612,39129,Pickaway
,39173,Wood
90591,39035,Cuyahoga
,39057,Greene
,39057,Greene
,39057,Greene
,39057,Greene
88035,39049,Franklin
88352,39085,Lake
92906,39173,Wood
92953,39103,Medina
88035,39049,Franklin
88035,39049,Franklin
92804,39159,Union
92088,39095,Lucas
92953,39103,Medina
92953,39103,Medina
92953,39103,Medina
92953,39103,Medina
92953,39103,Medina
92953,39103,Medina
92953,39103,Medina
92088,39173,Wood
92088,39173,Wood
92088,39173,Wood
,39095,Lucas
93592,39095,Lucas
93592,39095,Lucas
93592,39173,Wood
93592,39173,Wood
93592,39095,Lucas
93592,39095,Lucas
92088,39173,Wood
,39113,Montgomery
,39113,Montgomery
,39113,Montgomery
,39165,Warren
96603,39003,Allen
93592,39095,Lucas
93592,39095,Lucas
93594,39095,Lucas
93594,39095,Lucas
93594,39095,Lucas
93592,39173,Wood
93592,39173,Wood
,39095,Lucas
93172,39151,Stark
93172,39151,Stark
93172,39151,Stark
98767,39061,Hamilton
98313,39029,Columbiana
98313,39029,Columbiana
,39113,Montgomery
,39113,Montgomery
,39113,Montgomery
,39113,Montgomery
,39113,Montgomery
,39113,Montgomery
,39113,Montgomery
,39113,Montgomery
,39113,Montgomery
,39113,Montgomery
,39113,Montgomery
,39113,Montgomery
,39113,Montgomery
,39113,Montgomery
,39113,Montgomery
,39113,Montgomery
91519,39101,Marion
,39095,Lucas
8743,39035,Cuyahoga
,39039,Defiance
94208,39057,Greene
94208,39135,Preble
86211,39159,Union
86211,39159,Union
93592,39095,Lucas
93592,39095,Lucas
98313,39029,Columbiana
98313,39029,Columbiana
93263,39031,Coshocton
93263,39031,Coshocton
93263,39031,Coshocton
93263,39031,Coshocton
93263,39031,Coshocton
94208,39027,Clinton
23733,39055,Geauga
94208,39057,Greene
91826,39061,Hamilton
91826,39061,Hamilton
91826,39061,Hamilton
,39017,Butler
13567,39035,Cuyahoga
80974,39035,Cuyahoga
99623,39113,Montgomery
99623,39113,Montgomery
91727,39165,Warren
91727,39165,Warren
93754,39003,Allen
25596,39097,Madison
25596,39097,Madison
25596,39129,Pickaway
99866,39037,Darke
99866,39037,Darke
99790,39141,Ross
99960,39081,Jefferson
99960,39081,Jefferson
99960,39081,Jefferson
99489,39057,Greene
99489,39057,Greene
,39057,Greene
99866,39037,Darke
99866,39037,Darke
25597,39101,Marion
25597,39101,Marion
96407,39089,Licking
96407,39089,Licking
96407,39089,Licking
96407,39089,Licking
96407,39089,Licking
78343,39055,Geauga
78343,39055,Geauga
97241,39023,Clark
25597,39101,Marion
17779,39029,Columbiana
100995,39095,Lucas
100995,39095,Lucas
,39095,Lucas
79221,39131,Pike
79221,39131,Pike
101007,39173,Wood
101007,39173,Wood
,39173,Wood
97796,39109,Miami
78343,39055,Geauga
,39133,Portage
,39133,Portage
93163,39045,Fairfield
93163,39129,Pickaway
93163,39129,Pickaway
93163,39129,Pickaway
93163,39129,Pickaway
17779,39029,Columbiana
94768,39023,Clark
94768,39023,Clark
,39095,Lucas
101007,39173,Wood
101007,39173,Wood
99037,39037,Darke
93289,39059,Guernsey
93289,39059,Guernsey
93289,39059,Guernsey
93289,39059,Guernsey
78343,39055,Geauga
97241,39021,Champaign
100186,39025,Clermont
,39025,Clermont
99947,39075,Holmes
,39135,Preble
91552,39145,Scioto
,39173,Wood
,39173,Wood
99960,39081,Jefferson
94674,39021,Champaign
99947,39075,Holmes
98460,39091,Logan
84492,39061,Hamilton
84492,39061,Hamilton
102520,39093,Lorain
102520,39093,Lorain
84019,39035,Cuyahoga
84019,39035,Cuyahoga
84019,39035,Cuyahoga
79667,39049,Franklin
79667,39049,Franklin
79667,39049,Franklin
79667,39049,Franklin
97768,39113,Montgomery
97768,39113,Montgomery
98640,39149,Shelby
102702,39149,Shelby
84485,39057,Greene
84485,39057,Greene
84485,39057,Greene
99960,39081,Jefferson
99960,39081,Jefferson
95369,39151,Stark
99839,39025,Clermont
99839,39025,Clermont
102535,39061,Hamilton
102535,39061,Hamilton
104003,39093,Lorain
104003,39093,Lorain
102097,39041,Delaware
102097,39041,Delaware
102832,39041,Delaware
102832,39041,Delaware
102832,39041,Delaware
91448,39049,Franklin
93136,39049,Franklin
102421,39057,Greene
97242,39113,Montgomery
99373,39113,Montgomery
,39113,Montgomery
,39113,Montgomery
103899,39157,Tuscarawas
103899,39157,Tuscarawas
102035,39143,Sandusky
93576,39043,Erie
93576,39043,Erie
93576,39043,Erie
93576,39043,Erie
93576,39043,Erie
93576,39093,Lorain
93576,39093,Lorain
93576,39093,Lorain
93576,39093,Lorain
91516,39101,Marion
91516,39101,Marion
91516,39101,Marion
91516,39101,Marion
91516,39101,Marion
91516,39101,Marion
91516,39101,Marion
91516,39101,Marion
102035,39143,Sandusky
100087,39011,Auglaize
100874,39015,Brown
102031,39021,Champaign
100874,39025,Clermont
78343,39055,Geauga
78343,39055,Geauga
,39067,Harrison
75530,39125,Paulding
95369,39151,Stark
75530,39161,Van Wert
75530,39161,Van Wert
17779,39029,Columbiana
,39147,Seneca
,39095,Lucas
100087,39011,Auglaize
95409,39091,Logan
102535,39061,Hamilton
102535,39061,Hamilton
102535,39061,Hamilton
102520,39093,Lorain
102520,39093,Lorain
102520,39093,Lorain
102520,39093,Lorain
104003,39093,Lorain
102841,39129,Pickaway
99927,39113,Montgomery
102035,39143,Sandusky
93576,39043,Erie
91516,39101,Marion
91516,39101,Marion
91516,39101,Marion
,39069,Henry
101569,39109,Miami
98636,39021,Champaign
98640,39037,Darke
102031,39037,Darke
102031,39037,Darke
78343,39055,Geauga
98637,39107,Mercer
102841,39129,Pickaway
102841,39129,Pickaway
102841,39129,Pickaway
102841,39129,Pickaway
102841,39129,Pickaway
102841,39129,Pickaway
102841,39129,Pickaway
,39143,Sandusky
95365,39151,Stark
101003,39173,Wood
101003,39173,Wood
,39173,Wood
,39165,Warren
97242,39113,Montgomery
97272,39113,Montgomery
,39113,Montgomery
,39113,Montgomery
99976,39157,Tuscarawas
91391,39159,Union
91391,39159,Union
91391,39159,Union
91391,39159,Union
99168,39007,Ashtabula
99168,39007,Ashtabula
99168,39007,Ashtabula
102031,39021,Champaign
99374,39037,Darke
99374,39037,Darke
99374,39037,Darke
,39051,Fulton
78343,39055,Geauga
,39069,Henry
98014,39071,Highland
98633,39091,Logan
98640,39091,Logan
95369,39099,Mahoning
98637,39107,Mercer
102031,39107,Mercer
99375,39109,Miami
99375,39109,Miami
96211,39117,Morrow
,39135,Preble
,39147,Seneca
98633,39149,Shelby
101569,39149,Shelby
102702,39149,Shelby
99515,39165,Warren
,39171,Williams
,39173,Wood
95409,39091,Logan
99960,39081,Jefferson
,39173,Wood
,39173,Wood
93485,39155,Trumbull
76467,39049,Franklin
76467,39049,Franklin
76467,39049,Franklin
99798,39151,Stark
76467,39049,Franklin
,39123,Ottawa
,39123,Ottawa
,39123,Ottawa
,39123,Ottawa
99798,39151,Stark
,39143,Sandusky
81710,39015,Brown
,39123,Ottawa
,39123,Ottawa
76467,39049,Franklin
,39123,Ottawa
,39055,Geauga
99797,39099,Mahoning
99797,39099,Mahoning
88609,39117,Morrow
,39143,Sandusky
99798,39151,Stark
99798,39151,Stark
102267,39079,Jackson
,39123,Ottawa
99697,39085,Lake
99697,39085,Lake
96552,39099,Mahoning
99797,39099,Mahoning
99797,39099,Mahoning
99797,39099,Mahoning
,39123,Ottawa
,39123,Ottawa
,39123,Ottawa
,39123,Ottawa
,39143,Sandusky
,39143,Sandusky
,39147,Seneca
,39147,Seneca
,39147,Seneca
99798,39151,Stark
102268,39155,Trumbull
77628,39061,Hamilton
22213,39035,Cuyahoga
91731,39023,Clark
91606,39113,Montgomery
91606,39113,Montgomery
77628,39061,Hamilton
89113,39153,Summit
91731,39023,Clark
94557,39113,Montgomery
94557,39113,Montgomery
,39173,Wood
,39095,Lucas
96010,39095,Lucas
97715,39041,Delaware
98158,39057,Greene
98160,39057,Greene
96010,39095,Lucas
96605,39039,Defiance
96605,39039,Defiance
96605,39039,Defiance
96605,39039,Defiance
90264,39101,Marion
90264,39101,Marion
90264,39101,Marion
90264,39101,Marion
90264,39101,Marion
90264,39101,Marion
90264,39101,Marion
90264,39101,Marion
90264,39101,Marion
96543,39007,Ashtabula
97715,39101,Marion
,39173,Wood
98585,39133,Portage
98585,39133,Portage
98585,39133,Portage
98585,39133,Portage
98585,39153,Summit
98585,39153,Summit
98585,39153,Summit
100290,39151,Stark
100290,39151,Stark
100290,39151,Stark
100290,39151,Stark
,39061,Hamilton
,39061,Hamilton
,39061,Hamilton
,39061,Hamilton
88348,39035,Cuyahoga
88348,39035,Cuyahoga
97798,39113,Montgomery
97798,39109,Miami
97798,39109,Miami
97794,39011,Auglaize
,39061,Hamilton
100290,39151,Stark
100290,39151,Stark
98141,39041,Delaware
80963,39055,Geauga
80963,39055,Geauga
88876,39103,Medina
100290,39151,Stark
101067,39025,Clermont
96270,39129,Pickaway
102053,39035,Cuyahoga
102053,39035,Cuyahoga
102053,39035,Cuyahoga
102053,39035,Cuyahoga
102053,39035,Cuyahoga
102053,39035,Cuyahoga
102053,39035,Cuyahoga
102053,39035,Cuyahoga
96686,39135,Preble
99763,39019,Carroll
99763,39019,Carroll
99763,39019,Carroll
101067,39025,Clermont
96686,39135,Preble
96686,39135,Preble
101067,39025,Clermont
101067,39025,Clermont
80963,39055,Geauga
80963,39055,Geauga
,39047,Fayette
94673,39091,Logan
,39047,Fayette
99857,39091,Logan
100808,39061,Hamilton
100808,39061,Hamilton
94179,39061,Hamilton
,39061,Hamilton
103821,39035,Cuyahoga
103821,39035,Cuyahoga
90591,39035,Cuyahoga
94254,39057,Greene
94254,39057,Greene
94254,39057,Greene
94254,39057,Greene
94254,39057,Greene
94254,39057,Greene
94254,39057,Greene
94254,39057,Greene
94254,39057,Greene
94254,39057,Greene
94254,39057,Greene
101309,39061,Hamilton
104167,39087,Lawrence
98539,39061,Hamilton
98539,39061,Hamilton
98539,39061,Hamilton
,39017,Butler
96696,39061,Hamilton
96696,39061,Hamilton
100800,39061,Hamilton
101309,39061,Hamilton
,39061,Hamilton
94179,39165,Warren
98510,39057,Greene
99860,39113,Montgomery
100316,39113,Montgomery
102040,39001,Adams
94179,39017,Butler
98510,39057,Greene
99861,39091,Logan
99861,39091,Logan
103793,39021,Champaign
103793,39021,Champaign
94179,39025,Clermont
94179,39025,Clermont
94179,39025,Clermont
94179,39025,Clermont
101309,39061,Hamilton
101309,39061,Hamilton
101309,39061,Hamilton
102059,39017,Butler
102059,39017,Butler
,39025,Clermont
,39027,Clinton
,39057,Greene
99999,39097,Madison
94179,39135,Preble
103793,39021,Champaign
94179,39025,Clermont
99865,39149,Shelby
94179,39017,Butler
94179,39017,Butler
102040,39001,Adams
103793,39021,Champaign
94179,39025,Clermont
77918,39027,Clinton
,39027,Clinton
99865,39107,Mercer
99865,39107,Mercer
99865,39107,Mercer
94179,39135,Preble
94179,39135,Preble
94179,39135,Preble
94179,39135,Preble
94179,39135,Preble
94179,39165,Warren
,39165,Warren
99865,39011,Auglaize
94671,39091,Logan
,39061,Hamilton
90591,39035,Cuyahoga
102043,39087,Lawrence
102109,39169,Wayne
102109,39169,Wayne
102109,39169,Wayne
102109,39169,Wayne
102045,39001,Adams
,39173,Wood
,39173,Wood
90674,39173,Wood
90674,39173,Wood
102109,39169,Wayne
102109,39169,Wayne
102109,39169,Wayne
104064,39141,Ross
,39173,Wood
102705,39011,Auglaize
91710,39153,Summit
91710,39153,Summit
91710,39153,Summit
80681,39151,Stark
80681,39151,Stark
80681,39151,Stark
80681,39151,Stark
80681,39151,Stark
80681,39151,Stark
80681,39151,Stark
80681,39151,Stark
76997,39045,Fairfield
76997,39049,Franklin
76997,39049,Franklin
76997,39049,Franklin
76997,39049,Franklin
76997,39049,Franklin
76997,39049,Franklin
76997,39049,Franklin
76997,39049,Franklin
76997,39049,Franklin
76997,39049,Franklin
76997,39049,Franklin
,39133,Portage
,39151,Stark
,39153,Summit
,39153,Summit
,39153,Summit
,39153,Summit
,39153,Summit
95831,39153,Summit
95831,39153,Summit
95831,39153,Summit
95831,39153,Summit
,39155,Trumbull
,39155,Trumbull
76997,39049,Franklin
76997,39049,Franklin
76997,39049,Franklin
76997,39049,Franklin
,39151,Stark
,39151,Stark
,39153,Summit
95831,39153,Summit
95831,39153,Summit
76997,39049,Franklin
76997,39049,Franklin
76997,39049,Franklin
76997,39049,Franklin
76997,39049,Franklin
76997,39089,Licking
,39151,Stark
95831,39153,Summit
76997,39045,Fairfield
76997,39045,Fairfield
76997,39045,Fairfield
76997,39045,Fairfield
76997,39045,Fairfield
76997,39049,Franklin
76997,39089,Licking
,39155,Trumbull
97536,39153,Summit
97536,39153,Summit
97536,39153,Summit
,39049,Franklin
,39049,Franklin
94677,39149,Shelby
96637,39099,Mahoning
96637,39099,Mahoning
,39143,Sandusky
,39143,Sandusky
92804,39049,Franklin
97727,39049,Franklin
,39123,Ottawa
,39147,Seneca
,39175,Wyandot
97536,39153,Summit
97536,39153,Summit
20344,39151,Stark
,39081,Jefferson
,39081,Jefferson
96670,39153,Summit
96670,39153,Summit
96670,39153,Summit
96670,39153,Summit
96670,39153,Summit
,39061,Hamilton
,39061,Hamilton
,39035,Cuyahoga
,39035,Cuyahoga
,39049,Franklin
,39049,Franklin
102375,39063,Hancock
102375,39063,Hancock
96637,39099,Mahoning
96346,39151,Stark
93467,39085,Lake
97484,39087,Lawrence
97484,39087,Lawrence
97484,39087,Lawrence
97484,39087,Lawrence
96346,39151,Stark
96694,39061,Hamilton
96694,39061,Hamilton
96694,39061,Hamilton
,39061,Hamilton
,39061,Hamilton
,39153,Summit
,39153,Summit
,39153,Summit
,39153,Summit
,39153,Summit
,39153,Summit
,39153,Summit
,39153,Summit
,39153,Summit
,39153,Summit
,39153,Summit
87660,39151,Stark
87660,39151,Stark
87660,39151,Stark
,39153,Summit
,39153,Summit
,39153,Summit
,39153,Summit
,39153,Summit
,39153,Summit
,39153,Summit
,39153,Summit
,39153,Summit
102103,39155,Trumbull
101402,39153,Summit
101402,39153,Summit
101402,39153,Summit
101402,39153,Summit
101402,39153,Summit
101402,39153,Summit
101402,39153,Summit
101402,39153,Summit
101402,39153,Summit
101402,39153,Summit
79608,39041,Delaware
103820,39023,Clark
103820,39023,Clark
,39135,Preble
103820,39023,Clark
101402,39153,Summit
101402,39153,Summit
101402,39153,Summit
101798,39007,Ashtabula
,39061,Hamilton
,39061,Hamilton
,39061,Hamilton
,39061,Hamilton
,39061,Hamilton
,39061,Hamilton
94577,39035,Cuyahoga
79608,39041,Delaware
79608,39041,Delaware
79608,39041,Delaware
79608,39041,Delaware
103626,39041,Delaware
,39113,Montgomery
,39113,Montgomery
,39113,Montgomery
,39113,Montgomery
,39113,Montgomery
,39113,Montgomery
,39113,Montgomery
,39113,Montgomery
,39057,Greene
102685,39113,Montgomery
79608,39041,Delaware
79608,39041,Delaware
79608,39041,Delaware
79608,39041,Delaware
93333,39045,Fairfield
93333,39045,Fairfield
98546,39025,Clermont
98546,39025,Clermont
,39025,Clermont
102103,39099,Mahoning
102103,39099,Mahoning
102103,39099,Mahoning
102103,39099,Mahoning
102103,39099,Mahoning
101798,39155,Trumbull
100809,39025,Clermont
100882,39165,Warren
100882,39165,Warren
100882,39165,Warren
100882,39165,Warren
,39085,Lake
79608,39041,Delaware
103626,39041,Delaware
103592,39075,Holmes
103592,39075,Holmes
97346,39119,Muskingum
97346,39119,Muskingum
101798,39007,Ashtabula
98642,39107,Mercer
,39135,Preble
91729,39165,Warren
,39165,Warren
,39165,Warren
,39025,Clermont
,39025,Clermont
,39025,Clermont
,39025,Clermont
98638,39107,Mercer
103282,39133,Portage
,39135,Preble
,39135,Preble
,39135,Preble
,39135,Preble
,39135,Preble
98546,39025,Clermont
102870,39151,Stark
25349,39061,Hamilton
25349,39061,Hamilton
25349,39061,Hamilton
25349,39061,Hamilton
103718,39151,Stark
102870,39151,Stark
,39061,Hamilton
96599,39081,Jefferson
99731,39095,Lucas
99731,39095,Lucas
99731,39095,Lucas
99731,39095,Lucas
99731,39095,Lucas
99731,39095,Lucas
99731,39095,Lucas
98794,39113,Montgomery
98794,39113,Montgomery
,39057,Greene
,39057,Greene
,39057,Greene
92411,39089,Licking
92411,39089,Licking
,39057,Greene
98794,39113,Montgomery
98794,39113,Montgomery
98794,39113,Montgomery
98794,39113,Montgomery
98794,39113,Montgomery
98794,39113,Montgomery
,39057,Greene
,39109,Miami
100802,39025,Clermont
100802,39025,Clermont
,39057,Greene
100088,39153,Summit
100088,39153,Summit
86462,39061,Hamilton
86462,39061,Hamilton
86462,39025,Clermont
86462,39025,Clermont
86462,39061,Hamilton
86462,39061,Hamilton
86462,39061,Hamilton
86462,39061,Hamilton
86462,39061,Hamilton
86462,39061,Hamilton
86462,39061,Hamilton
86462,39061,Hamilton
86462,39061,Hamilton
86462,39061,Hamilton
86462,39061,Hamilton
86462,39061,Hamilton
86462,39061,Hamilton
86462,39061,Hamilton
86462,39061,Hamilton
86462,39061,Hamilton
86462,39061,Hamilton
86462,39061,Hamilton
86462,39061,Hamilton
86462,39061,Hamilton
86462,39061,Hamilton
86462,39061,Hamilton
86462,39061,Hamilton
86462,39061,Hamilton
86462,39061,Hamilton
,39061,Hamilton
93006,39119,Muskingum
93006,39119,Muskingum
100824,39151,Stark
100824,39151,Stark
75855,39057,Greene
75855,39057,Greene
75855,39057,Greene
75855,39057,Greene
75855,39057,Greene
76032,39095,Lucas
76032,39095,Lucas
76032,39095,Lucas
76032,39095,Lucas
77484,39061,Hamilton
77484,39061,Hamilton
20428,39119,Muskingum
20428,39119,Muskingum
20428,39119,Muskingum
20428,39119,Muskingum
20428,39119,Muskingum
11661,39153,Summit
11661,39153,Summit
11661,39153,Summit
11661,39153,Summit
11661,39153,Summit
76240,39049,Franklin
76240,39049,Franklin
76240,39049,Franklin
76240,39049,Franklin
76240,39049,Franklin
76240,39049,Franklin
76240,39049,Franklin
76240,39049,Franklin
11661,39153,Summit
76240,39049,Franklin
76240,39049,Franklin
82142,39113,Montgomery
82142,39113,Montgomery
82142,39113,Montgomery
82142,39113,Montgomery
82142,39113,Montgomery
82142,39113,Montgomery
82142,39113,Montgomery
82142,39113,Montgomery
82142,39113,Montgomery
81845,39061,Hamilton
81845,39061,Hamilton
