,PID,YearForecastMade,ForecastMethod,OpeningYear,OYADTForecast,DesignYear,DYADTForecast,Notes,NearActualOpenYear,NearOpenYrCount,RecentYr,RecentYrCnt,ActualOpeningYear,TollType,FunctionalClass,Methodology,AreaType,ImpromentType,State,diffPOY_NAOY,diffPOY_RY,diffAOY_RY,diffPOY_AOY,diffAOY_NAOY,Year,ActualCount,AdjustedForecast
1147,78898,2008,MR,2011.0,1890.0,2031,1980.0,,2008.0,1150.0,2008.0,1150.0,,1,4.0,6,1.0,1,41,3.0,-3.0,,,,2008.0,1150.0,1876.5
1148,80209,2008,MR,2011.0,1890.0,2031,1980.0,,2008.0,1150.0,2008.0,1150.0,,1,4.0,6,1.0,1,41,3.0,-3.0,,,,2008.0,1150.0,1876.5
1149,82131,2008,RC,2011.0,3260.0,2031,4150.0,,2009.0,2940.0,2009.0,2940.0,,1,5.0,6,1.0,1,41,2.0,-2.0,,,,2009.0,2940.0,3171.0
1150,82131,2008,RC,2011.0,3260.0,2031,4150.0,,2009.0,2940.0,2009.0,2940.0,,1,5.0,6,1.0,1,41,2.0,-2.0,,,,2009.0,2940.0,3171.0
1151,82131,2008,RC,2011.0,3860.0,2031,4600.0,,2009.0,3480.0,2009.0,3480.0,,1,5.0,6,1.0,1,41,2.0,-2.0,,,,2009.0,3480.0,3786.0
1152,82131,2008,RC,2011.0,3260.0,2031,4150.0,,2009.0,2940.0,2009.0,2940.0,,1,5.0,6,1.0,1,41,2.0,-2.0,,,,2009.0,2940.0,3171.0
1153,82131,2008,RC,2011.0,3260.0,2031,4150.0,,2009.0,2940.0,2009.0,2940.0,,1,5.0,6,1.0,1,41,2.0,-2.0,,,,2009.0,2940.0,3171.0
1154,82131,2008,RC,2011.0,3860.0,2031,4600.0,,2009.0,3480.0,2009.0,3480.0,,1,5.0,6,1.0,1,41,2.0,-2.0,,,,2009.0,3480.0,3786.0
1155,84425,2008,MR,2011.0,120910.0,2031,135000.0,,2009.0,109850.0,2009.0,109850.0,,1,1.0,6,1.0,11,41,2.0,-2.0,,,,2009.0,109850.0,119501.0
1156,84425,2008,MR,2011.0,134110.0,2031,149830.0,,2009.0,119570.0,2009.0,119570.0,,1,1.0,6,1.0,11,41,2.0,-2.0,,,,2009.0,119570.0,132538.0
1157,84425,2008,MR,2011.0,118840.0,2031,135630.0,,2009.0,107580.0,2009.0,107580.0,,1,1.0,6,1.0,11,41,2.0,-2.0,,,,2009.0,107580.0,117161.0
1158,84425,2008,MR,2011.0,122510.0,2031,133280.0,,2009.0,111320.0,2009.0,111320.0,,1,1.0,6,1.0,11,41,2.0,-2.0,,,,2009.0,111320.0,121433.0
1159,84425,2008,MR,2011.0,153130.0,2031,191680.0,,2009.0,133610.0,2009.0,133610.0,,1,1.0,6,1.0,11,41,2.0,-2.0,,,,2009.0,133610.0,149275.0
1160,84425,2008,MR,2011.0,150400.0,2031,187860.0,,2009.0,136770.0,2009.0,136770.0,,1,1.0,6,1.0,11,41,2.0,-2.0,,,,2009.0,136770.0,146654.0
1161,77419,2008,UNK,2011.0,121100.0,2031,135200.0,Drop in ADT,2010.0,81910.0,2010.0,81910.0,,1,1.0,6,1.0,1,41,1.0,-1.0,,,,2010.0,81910.0,120395.0
1162,80005,2008,MR,2011.0,105170.0,2031,114670.0,,2009.0,85880.0,2009.0,85880.0,,1,1.0,6,1.0,1,41,2.0,-2.0,,,,2009.0,85880.0,104220.0
1163,75863,2008,UNK,2011.0,72760.0,2031,74330.0,,2009.0,68170.0,2009.0,68170.0,,1,1.0,6,1.0,3,41,2.0,-2.0,,,,2009.0,68170.0,72603.0
1164,75863,2008,UNK,2011.0,74340.0,2031,76930.0,,2009.0,68020.0,2009.0,68020.0,,1,1.0,6,1.0,3,41,2.0,-2.0,,,,2009.0,68020.0,74081.0
1165,75863,2008,UNK,2011.0,70770.0,2031,74110.0,,2009.0,66120.0,2009.0,66120.0,,1,1.0,6,1.0,3,41,2.0,-2.0,,,,2009.0,66120.0,70436.0
1166,75863,2008,UNK,2011.0,70230.0,2031,74580.0,,2009.0,67230.0,2009.0,67230.0,,1,1.0,6,1.0,3,41,2.0,-2.0,,,,2009.0,67230.0,69795.0
1167,75863,2008,UNK,2011.0,62600.0,2031,66600.0,,2009.0,62270.0,2009.0,62270.0,,1,1.0,6,1.0,3,41,2.0,-2.0,,,,2009.0,62270.0,62200.0
1168,75863,2008,UNK,2011.0,31490.0,2031,32120.0,,2009.0,23030.0,2009.0,23030.0,,1,3.0,6,1.0,3,41,2.0,-2.0,,,,2009.0,23030.0,31427.0
1169,83138,2008,MR,2011.0,9170.0,2031,10700.0,,2010.0,7540.0,2010.0,7540.0,,1,3.0,6,1.0,1,41,1.0,-1.0,,,,2010.0,7540.0,9093.5
1170,83138,2008,MR,2011.0,9560.0,2031,11140.0,,2010.0,10460.0,2010.0,10460.0,,1,3.0,6,1.0,1,41,1.0,-1.0,,,,2010.0,10460.0,9481.0
1171,83138,2008,MR,2011.0,10120.0,2031,11700.0,,2010.0,10460.0,2010.0,10460.0,,1,3.0,6,1.0,1,41,1.0,-1.0,,,,2010.0,10460.0,10041.0
1172,83138,2008,MR,2011.0,10120.0,2031,11740.0,,2010.0,10460.0,2010.0,10460.0,,1,3.0,6,1.0,1,41,1.0,-1.0,,,,2010.0,10460.0,10039.0
1173,83138,2008,MR,2011.0,11630.0,2031,13010.0,,2010.0,10960.0,2010.0,10960.0,,1,3.0,6,1.0,1,41,1.0,-1.0,,,,2010.0,10960.0,11561.0
1174,83138,2008,MR,2011.0,11990.0,2031,13300.0,,2010.0,10960.0,2010.0,10960.0,,1,3.0,6,1.0,1,41,1.0,-1.0,,,,2010.0,10960.0,11924.5
1175,83138,2008,MR,2011.0,9630.0,2031,10390.0,,2010.0,10960.0,2010.0,10960.0,,1,3.0,6,1.0,1,41,1.0,-1.0,,,,2010.0,10960.0,9592.0
1176,83138,2008,MR,2011.0,9580.0,2031,10560.0,,2010.0,10960.0,2010.0,10960.0,,1,3.0,6,1.0,1,41,1.0,-1.0,,,,2010.0,10960.0,9531.0
1177,83138,2008,MR,2011.0,8430.0,2031,11070.0,,2010.0,8680.0,2010.0,8680.0,,1,3.0,6,1.0,1,41,1.0,-1.0,,,,2010.0,8680.0,8298.0
1178,83138,2008,MR,2011.0,8890.0,2031,12300.0,,2010.0,8680.0,2010.0,8680.0,,1,3.0,6,1.0,1,41,1.0,-1.0,,,,2010.0,8680.0,8719.5
1179,82131,2008,MR,2011.0,3080.0,2031,4200.0,,2010.0,3280.0,2010.0,3280.0,,1,4.0,6,1.0,1,41,1.0,-1.0,,,,2010.0,3280.0,3024.0
1180,86794,2009,MR,2011.0,30500.0,2031,37360.0,,2007.0,30460.0,2007.0,30460.0,,1,3.0,6,1.0,2,41,4.0,-4.0,,,,2007.0,30460.0,29128.0
1181,86794,2009,MR,2011.0,31170.0,2031,37830.0,,2007.0,32230.0,2007.0,32230.0,,1,3.0,6,1.0,2,41,4.0,-4.0,,,,2007.0,32230.0,29838.0
1182,79855,2009,UNK,2011.0,2960.0,2031,2960.0,,2009.0,2960.0,2009.0,2960.0,,1,3.0,6,1.0,1,41,2.0,-2.0,,,,2009.0,2960.0,2960.0
1183,82035,2009,RC,2011.0,4720.0,2023,4850.0,,2009.0,4540.0,2009.0,4540.0,,1,4.0,6,1.0,1,41,2.0,-2.0,,,,2009.0,4540.0,4698.333333333333
1184,82035,2009,RC,2011.0,5320.0,2023,5470.0,,2009.0,5120.0,2009.0,5120.0,,1,4.0,6,1.0,1,41,2.0,-2.0,,,,2009.0,5120.0,5295.0
1185,X,2009,MR,2011.0,4060.0,2031,4490.0,,2008.0,4000.0,2008.0,4000.0,,1,4.0,6,1.0,12,41,3.0,-3.0,,,,2008.0,4000.0,3995.5
1186,85200,2009,MR,2011.0,3460.0,2031,4480.0,,2009.0,4150.0,2009.0,4150.0,,1,5.0,6,1.0,2,41,2.0,-2.0,,,,2009.0,4150.0,3358.0
1187,85200,2009,MR,2011.0,7090.0,2031,8140.0,,2009.0,7880.0,2009.0,7880.0,,1,5.0,6,1.0,2,41,2.0,-2.0,,,,2009.0,7880.0,6985.0
1188,85200,2009,MR,2011.0,3750.0,2031,3800.0,,2009.0,3250.0,2009.0,3250.0,,1,5.0,6,1.0,2,41,2.0,-2.0,,,,2009.0,3250.0,3745.0
1189,86794,2009,MR,2011.0,4250.0,2031,4780.0,,2007.0,3380.0,2007.0,3380.0,,1,5.0,6,1.0,2,41,4.0,-4.0,,,,2007.0,3380.0,4144.0
1190,20874,2009,MR,2011.0,300.0,2031,310.0,,2009.0,550.0,2009.0,550.0,,1,5.0,6,1.0,1,41,2.0,-2.0,,,,2009.0,550.0,299.0
1191,83652,2009,MR,2011.0,2200.0,2031,2700.0,,2010.0,2050.0,2010.0,2050.0,,1,5.0,6,1.0,1,41,1.0,-1.0,,,,2010.0,2050.0,2175.0
1192,81162,2009,RC,2011.0,4700.0,2031,5400.0,,2010.0,3510.0,2010.0,3510.0,,1,5.0,6,1.0,1,41,1.0,-1.0,,,,2010.0,3510.0,4665.0
1193,75443,2009,RC,2011.0,1960.0,2041,2800.0,,2008.0,1800.0,2008.0,1800.0,,1,5.0,6,1.0,1,41,3.0,-3.0,,,,2008.0,1800.0,1876.0
1194,82249,2009,MR,2011.0,85290.0,2031,94860.0,,2009.0,88530.0,2009.0,88530.0,,1,1.0,6,1.0,2,41,2.0,-2.0,,,,2009.0,88530.0,84333.0
1195,82249,2009,MR,2011.0,88730.0,2031,99260.0,,2009.0,86850.0,2009.0,86850.0,,1,1.0,6,1.0,2,41,2.0,-2.0,,,,2009.0,86850.0,87677.0
1196,85114,2009,MR,2011.0,52640.0,2041,76630.0,,2009.0,42120.0,2009.0,42120.0,,1,1.0,6,1.0,2,41,2.0,-2.0,,,,2009.0,42120.0,51040.666666666664
1197,85114,2009,MR,2011.0,59830.0,2041,85000.0,,2009.0,48540.0,2009.0,48540.0,,1,1.0,6,1.0,2,41,2.0,-2.0,,,,2009.0,48540.0,58152.0
1198,83449,2009,MR,2011.0,53100.0,2031,60270.0,,2008.0,52020.0,2008.0,52020.0,,1,1.0,6,1.0,1,41,3.0,-3.0,,,,2008.0,52020.0,52024.5
1199,22853,2009,MR,2011.0,42360.0,2031,48210.0,,2008.0,41280.0,2008.0,41280.0,,1,1.0,6,1.0,1,41,3.0,-3.0,,,,2008.0,41280.0,41482.5
1200,22853,2009,MR,2011.0,31470.0,2031,35890.0,,2008.0,30040.0,2008.0,30040.0,,1,1.0,6,1.0,1,41,3.0,-3.0,,,,2008.0,30040.0,30807.0
1201,22853,2009,MR,2011.0,20000.0,2031,23420.0,,2008.0,19370.0,2008.0,19370.0,,1,1.0,6,1.0,1,41,3.0,-3.0,,,,2008.0,19370.0,19487.0
1202,75732,2009,MR,2011.0,14130.0,2023,17560.0,,2008.0,13720.0,2008.0,13720.0,,1,1.0,6,1.0,1,41,3.0,-3.0,,,,2008.0,13720.0,13272.5
1203,85201,2009,MR,2011.0,12340.0,2031,13800.0,,2009.0,18100.0,2009.0,18100.0,,1,3.0,6,1.0,2,41,2.0,-2.0,,,,2009.0,18100.0,12194.0
1204,85201,2009,MR,2011.0,12050.0,2031,13570.0,,2009.0,11670.0,2009.0,11670.0,,1,3.0,6,1.0,2,41,2.0,-2.0,,,,2009.0,11670.0,11898.0
1205,84555,2009,MR,2011.0,19400.0,2031,19400.0,,2007.0,22240.0,2007.0,22240.0,,1,3.0,6,1.0,2,41,4.0,-4.0,,,,2007.0,22240.0,19400.0
1206,82506,2009,MR,2011.0,21320.0,2031,27240.0,,2009.0,19410.0,2009.0,19410.0,,1,3.0,6,1.0,1,41,2.0,-2.0,,,,2009.0,19410.0,20728.0
1207,82506,2009,MR,2011.0,33080.0,2031,37200.0,,2009.0,32790.0,2009.0,32790.0,,1,3.0,6,1.0,1,41,2.0,-2.0,,,,2009.0,32790.0,32668.0
1208,82506,2009,MR,2011.0,33740.0,2031,38990.0,,2009.0,37560.0,2009.0,37560.0,,1,3.0,6,1.0,1,41,2.0,-2.0,,,,2009.0,37560.0,33215.0
1209,25618,2009,MR,2011.0,13540.0,2031,14390.0,,2010.0,13910.0,2010.0,13910.0,,1,3.0,6,1.0,1,41,1.0,-1.0,,,,2010.0,13910.0,13497.5
1210,86367,2009,MR,2011.0,5170.0,2031,5750.0,,2007.0,5060.0,2007.0,5060.0,,1,3.0,6,1.0,1,41,4.0,-4.0,,,,2007.0,5060.0,5054.0
1211,86367,2009,MR,2011.0,6530.0,2031,6530.0,,2007.0,6530.0,2007.0,6530.0,,1,3.0,6,1.0,1,41,4.0,-4.0,,,,2007.0,6530.0,6530.0
1212,86367,2009,MR,2011.0,8560.0,2031,8560.0,,2007.0,8560.0,2007.0,8560.0,,1,3.0,6,1.0,1,41,4.0,-4.0,,,,2007.0,8560.0,8560.0
1213,86367,2009,MR,2011.0,11950.0,2031,11950.0,,2007.0,11950.0,2007.0,11950.0,,1,3.0,6,1.0,1,41,4.0,-4.0,,,,2007.0,11950.0,11950.0
1214,86367,2009,MR,2011.0,16060.0,2031,16060.0,,2007.0,16060.0,2010.0,20500.0,,1,3.0,6,1.0,1,41,4.0,-1.0,,,,2010.0,20500.0,16060.0
1215,80605,2009,RC,2011.0,10200.0,2031,11700.0,,2008.0,8880.0,2008.0,8880.0,,1,4.0,6,1.0,1,41,3.0,-3.0,,,,2008.0,8880.0,9975.0
1216,83655,2010,MR,2011.0,3570.0,2031,3710.0,,2008.0,3550.0,2008.0,3550.0,,1,3.0,6,1.0,1,41,3.0,-3.0,,,,2008.0,3550.0,3549.0
1217,83417,2010,MR,2011.0,20220.0,2023,25430.0,,2010.0,17730.0,2010.0,17730.0,,1,3.0,6,1.0,1,41,1.0,-1.0,,,,2010.0,17730.0,19785.833333333332
1218,83653,2010,MR,2011.0,12170.0,2031,15260.0,,2010.0,12310.0,2010.0,12310.0,,1,3.0,6,1.0,1,41,1.0,-1.0,,,,2010.0,12310.0,12015.5
1219,79352,2010,RC,2011.0,17540.0,2023,20890.0,,2008.0,15630.0,2008.0,15630.0,,1,3.0,6,1.0,1,41,3.0,-3.0,,,,2008.0,15630.0,16702.5
1220,79352,2010,RC,2011.0,17400.0,2023,21500.0,,2008.0,15040.0,2008.0,15040.0,,1,3.0,6,1.0,1,41,3.0,-3.0,,,,2008.0,15040.0,16375.0
1221,79352,2010,RC,2011.0,19680.0,2023,22210.0,,2008.0,18700.0,2008.0,18700.0,,1,3.0,6,1.0,1,41,3.0,-3.0,,,,2008.0,18700.0,19047.5
1222,84934,2010,RC,2011.0,3300.0,2041,4300.0,,2008.0,13460.0,2008.0,13460.0,,1,3.0,6,1.0,1,41,3.0,-3.0,,,,2008.0,13460.0,3200.0
1223,88346,2010,MR,2011.0,13040.0,2031,15070.0,,2008.0,12090.0,2008.0,12090.0,,1,3.0,6,1.0,1,41,3.0,-3.0,,,,2008.0,12090.0,12735.5
1224,79352,2010,RC,2011.0,17400.0,2023,21500.0,,2009.0,15040.0,2009.0,15040.0,,1,3.0,6,1.0,1,41,2.0,-2.0,,,,2009.0,15040.0,16716.666666666668
1225,77449,2010,RC,2011.0,19480.0,2023,21080.0,,2009.0,18320.0,2009.0,18320.0,,1,3.0,6,1.0,1,41,2.0,-2.0,,,,2009.0,18320.0,19213.333333333332
1226,77449,2010,RC,2011.0,20460.0,2023,22590.0,,2009.0,19070.0,2009.0,19070.0,,1,3.0,6,1.0,1,41,2.0,-2.0,,,,2009.0,19070.0,20105.0
1227,77449,2010,RC,2011.0,18720.0,2023,21530.0,,2009.0,16800.0,2009.0,16800.0,,1,3.0,6,1.0,1,41,2.0,-2.0,,,,2009.0,16800.0,18251.666666666668
1228,77449,2010,RC,2011.0,19390.0,2023,22310.0,,2009.0,17190.0,2009.0,17190.0,,1,3.0,6,1.0,1,41,2.0,-2.0,,,,2009.0,17190.0,18903.333333333332
1229,77449,2010,RC,2011.0,19550.0,2023,22100.0,,2009.0,18640.0,2009.0,18640.0,,1,3.0,6,1.0,1,41,2.0,-2.0,,,,2009.0,18640.0,19125.0
1230,77449,2010,RC,2011.0,15270.0,2023,18200.0,,2009.0,12980.0,2009.0,12980.0,,1,3.0,6,1.0,1,41,2.0,-2.0,,,,2009.0,12980.0,14781.666666666666
1231,88662,2010,RC,2011.0,6500.0,2031,7300.0,,2009.0,5930.0,2009.0,5930.0,,1,4.0,6,1.0,1,41,2.0,-2.0,,,,2009.0,5930.0,6420.0
1232,25664,2010,RC,2011.0,2220.0,2023,2560.0,,2010.0,2130.0,2010.0,2130.0,,1,5.0,6,1.0,1,41,1.0,-1.0,,,,2010.0,2130.0,2191.6666666666665
1233,25664,2010,RC,2011.0,2720.0,2023,3200.0,,2010.0,2240.0,2010.0,2240.0,,1,5.0,6,1.0,1,41,1.0,-1.0,,,,2010.0,2240.0,2680.0
1234,75441,2010,RC,2011.0,3230.0,2031,4730.0,,2010.0,2300.0,2010.0,2300.0,,1,5.0,6,1.0,1,41,1.0,-1.0,,,,2010.0,2300.0,3155.0
1235,83239,2010,MR,2011.0,43130.0,2031,50780.0,,2009.0,42360.0,2009.0,42360.0,,1,1.0,6,1.0,1,41,2.0,-2.0,,,,2009.0,42360.0,42365.0
1236,85206,2010,MR,2011.0,138940.0,2031,191080.0,,2010.0,123840.0,2010.0,123840.0,,1,1.0,6,1.0,1,41,1.0,-1.0,,,,2010.0,123840.0,136333.0
1237,88547,2010,MR,2011.0,86430.0,2031,93160.0,,2010.0,76020.0,2010.0,76020.0,,1,1.0,6,1.0,1,41,1.0,-1.0,,,,2010.0,76020.0,86093.5
1238,83044,2010,MR,2011.0,119020.0,2031,120160.0,,2010.0,107350.0,2010.0,107350.0,,1,1.0,6,1.0,1,41,1.0,-1.0,,,,2010.0,107350.0,118963.0
1239,83044,2010,MR,2011.0,133680.0,2031,134950.0,,2010.0,119970.0,2010.0,119970.0,,1,1.0,6,1.0,1,41,1.0,-1.0,,,,2010.0,119970.0,133616.5
1240,83044,2010,MR,2011.0,110700.0,2031,111130.0,,2010.0,106740.0,2010.0,106740.0,,1,1.0,6,1.0,1,41,1.0,-1.0,,,,2010.0,106740.0,110678.5
1241,83044,2010,MR,2011.0,119920.0,2031,129910.0,,2010.0,112420.0,2010.0,112420.0,,1,1.0,6,1.0,1,41,1.0,-1.0,,,,2010.0,112420.0,119420.5
1242,83044,2010,MR,2011.0,104750.0,2031,112920.0,,2010.0,103590.0,2010.0,103590.0,,1,1.0,6,1.0,1,41,1.0,-1.0,,,,2010.0,103590.0,104341.5
1243,83044,2010,MR,2011.0,120250.0,2031,129720.0,,2010.0,114580.0,2010.0,114580.0,,1,1.0,6,1.0,1,41,1.0,-1.0,,,,2010.0,114580.0,119776.5
1244,77447,2010,MR,2011.0,9170.0,2023,11230.0,,2008.0,8650.0,2008.0,8650.0,,1,1.0,6,1.0,1,41,3.0,-3.0,,,,2008.0,8650.0,8655.0
1245,77447,2010,MR,2011.0,60800.0,2023,64100.0,,2008.0,59970.0,2008.0,59970.0,,1,1.0,6,1.0,1,41,3.0,-3.0,,,,2008.0,59970.0,59975.0
1246,76002,2010,MR,2011.0,20080.0,2023,24520.0,,2009.0,19340.0,2009.0,19340.0,,1,1.0,6,1.0,1,41,2.0,-2.0,,,,2009.0,19340.0,19340.0
1247,76002,2010,MR,2011.0,19900.0,2023,24300.0,,2009.0,19170.0,2009.0,19170.0,,1,1.0,6,1.0,1,41,2.0,-2.0,,,,2009.0,19170.0,19166.666666666668
1248,76002,2010,MR,2011.0,19910.0,2023,24360.0,,2009.0,19170.0,2009.0,19170.0,,1,1.0,6,1.0,1,41,2.0,-2.0,,,,2009.0,19170.0,19168.333333333332
1249,75418,2010,MR,2011.0,14230.0,2023,14230.0,,2007.0,14230.0,2007.0,14230.0,,1,1.0,6,1.0,1,41,4.0,-4.0,,,,2007.0,14230.0,14230.0
1250,75418,2010,MR,2011.0,15720.0,2023,15720.0,,2007.0,15720.0,2007.0,15720.0,,1,1.0,6,1.0,1,41,4.0,-4.0,,,,2007.0,15720.0,15720.0
1251,75418,2010,MR,2011.0,20550.0,2023,20900.0,,2007.0,20550.0,2007.0,20550.0,,1,1.0,6,1.0,1,41,4.0,-4.0,,,,2007.0,20550.0,20433.333333333332
1252,75418,2010,MR,2011.0,23310.0,2023,23310.0,,2007.0,23310.0,2007.0,23310.0,,1,1.0,6,1.0,1,41,4.0,-4.0,,,,2007.0,23310.0,23310.0
1253,77447,2010,MR,2011.0,48930.0,2023,51000.0,,2008.0,48410.0,2008.0,48410.0,,1,1.0,6,1.0,1,41,3.0,-3.0,,,,2008.0,48410.0,48412.5
1254,77447,2010,MR,2011.0,56240.0,2023,57200.0,,2008.0,56000.0,2008.0,56000.0,,1,1.0,6,1.0,1,41,3.0,-3.0,,,,2008.0,56000.0,56000.0
1255,79352,2010,RC,2011.0,34060.0,2023,39810.0,,2008.0,30720.0,2008.0,30720.0,,1,1.0,6,1.0,1,41,3.0,-3.0,,,,2008.0,30720.0,32622.5
1256,79352,2010,RC,2011.0,22210.0,2023,25310.0,,2008.0,21360.0,2008.0,21360.0,,1,1.0,6,1.0,1,41,3.0,-3.0,,,,2008.0,21360.0,21435.0
1257,79352,2010,RC,2011.0,20970.0,2023,24490.0,,2008.0,19760.0,2008.0,19760.0,,1,1.0,6,1.0,1,41,3.0,-3.0,,,,2008.0,19760.0,20090.0
1258,79352,2010,RC,2011.0,19650.0,2023,23500.0,,2008.0,18210.0,2008.0,18210.0,,1,1.0,6,1.0,1,41,3.0,-3.0,,,,2008.0,18210.0,18687.5
1259,77351,2010,RC,2011.0,23000.0,2023,28500.0,,2009.0,19770.0,2009.0,19770.0,,1,1.0,6,1.0,1,41,2.0,-2.0,,,,2009.0,19770.0,22083.333333333332
1260,77351,2010,RC,2011.0,21600.0,2023,26400.0,,2009.0,20170.0,2009.0,20170.0,,1,1.0,6,1.0,1,41,2.0,-2.0,,,,2009.0,20170.0,20800.0
1261,77351,2010,RC,2011.0,19600.0,2023,23700.0,,2009.0,18880.0,2009.0,18880.0,,1,1.0,6,1.0,1,41,2.0,-2.0,,,,2009.0,18880.0,18916.666666666668
1262,77351,2010,RC,2011.0,16400.0,2023,18400.0,,2009.0,14700.0,2009.0,14700.0,,1,1.0,6,1.0,1,41,2.0,-2.0,,,,2009.0,14700.0,16066.666666666666
1263,81937,2010,MR,2011.0,14220.0,2031,15740.0,,2010.0,14140.0,2010.0,14140.0,,1,3.0,6,1.0,1,41,1.0,-1.0,,,,2010.0,14140.0,14144.0
1264,88049,2010,MR,2011.0,8570.0,2031,9430.0,,2007.0,8100.0,2007.0,8100.0,,1,3.0,6,1.0,2,41,4.0,-4.0,,,,2007.0,8100.0,8398.0
1265,88049,2010,MR,2011.0,9100.0,2031,9980.0,,2007.0,9070.0,2007.0,9070.0,,1,3.0,6,1.0,2,41,4.0,-4.0,,,,2007.0,9070.0,8924.0
1266,88049,2010,MR,2011.0,9950.0,2031,10420.0,,2007.0,9070.0,2007.0,9070.0,,1,3.0,6,1.0,2,41,4.0,-4.0,,,,2007.0,9070.0,9856.0
1267,88049,2010,MR,2011.0,7570.0,2031,7690.0,,2007.0,9070.0,2007.0,9070.0,,1,3.0,6,1.0,2,41,4.0,-4.0,,,,2007.0,9070.0,7546.0
1268,88049,2010,MR,2011.0,9360.0,2031,9540.0,,2007.0,12270.0,2007.0,12270.0,,1,3.0,6,1.0,2,41,4.0,-4.0,,,,2007.0,12270.0,9324.0
1269,88049,2010,MR,2011.0,12760.0,2031,12920.0,,2007.0,12270.0,2007.0,12270.0,,1,3.0,6,1.0,2,41,4.0,-4.0,,,,2007.0,12270.0,12728.0
1270,88049,2010,MR,2011.0,13150.0,2031,13310.0,,2007.0,12270.0,2007.0,12270.0,,1,3.0,6,1.0,2,41,4.0,-4.0,,,,2007.0,12270.0,13118.0
1271,88049,2010,MR,2011.0,13340.0,2031,13440.0,,2007.0,12270.0,2007.0,12270.0,,1,3.0,6,1.0,2,41,4.0,-4.0,,,,2007.0,12270.0,13320.0
1272,88049,2010,MR,2011.0,14220.0,2031,14790.0,,2007.0,12270.0,2007.0,12270.0,,1,3.0,6,1.0,2,41,4.0,-4.0,,,,2007.0,12270.0,14106.0
1273,85206,2010,MR,2011.0,44070.0,2031,59970.0,,2010.0,39290.0,2010.0,39290.0,,1,3.0,6,1.0,1,41,1.0,-1.0,,,,2010.0,39290.0,43275.0
1274,87525,2010,MR,2011.0,16790.0,2031,17980.0,,2010.0,14950.0,2010.0,14950.0,,1,3.0,6,1.0,1,41,1.0,-1.0,,,,2010.0,14950.0,16730.5
1275,81935,2010,MR,2011.0,12960.0,2031,17650.0,,2008.0,12260.0,2008.0,12260.0,,1,3.0,6,1.0,1,41,3.0,-3.0,,,,2008.0,12260.0,12256.5
1276,22529,2010,RC,2011.0,19550.0,2023,23500.0,,2009.0,18200.0,2009.0,18200.0,,1,3.0,6,1.0,1,41,2.0,-2.0,,,,2009.0,18200.0,18891.666666666668
1277,22529,2010,RC,2011.0,18890.0,2023,21420.0,,2009.0,17840.0,2009.0,17840.0,,1,3.0,6,1.0,1,41,2.0,-2.0,,,,2009.0,17840.0,18468.333333333332
1278,22529,2010,RC,2011.0,21420.0,2023,23390.0,,2009.0,21340.0,2009.0,21340.0,,1,3.0,6,1.0,1,41,2.0,-2.0,,,,2009.0,21340.0,21091.666666666668
1279,25669,2010,MR,2011.0,3520.0,2023,3850.0,,2008.0,3440.0,2008.0,3440.0,,1,4.0,6,1.0,1,41,3.0,-3.0,,,,2008.0,3440.0,3437.5
1280,88049,2010,MR,2011.0,4720.0,2031,4720.0,,2007.0,6980.0,2007.0,6980.0,,1,4.0,6,1.0,2,41,4.0,-4.0,,,,2007.0,6980.0,4720.0
1281,88049,2010,MR,2011.0,4810.0,2031,4870.0,,2007.0,5970.0,2007.0,5970.0,,1,4.0,6,1.0,2,41,4.0,-4.0,,,,2007.0,5970.0,4798.0
1282,91661,2011,UNK,2011.0,10500.0,2031,12300.0,,2010.0,7080.0,2010.0,7080.0,,1,4.0,6,1.0,2,41,1.0,-1.0,,,,2010.0,7080.0,10410.0
1283,91661,2011,UNK,2011.0,10600.0,2031,12100.0,,2010.0,10520.0,2010.0,10520.0,,1,4.0,6,1.0,2,41,1.0,-1.0,,,,2010.0,10520.0,10525.0
1284,91661,2011,UNK,2011.0,3200.0,2031,3300.0,,2010.0,3230.0,2010.0,3230.0,,1,5.0,6,1.0,2,41,1.0,-1.0,,,,2010.0,3230.0,3195.0
1285,91661,2011,UNK,2011.0,2400.0,2031,2500.0,,2010.0,2420.0,2010.0,2420.0,,1,5.0,6,1.0,2,41,1.0,-1.0,,,,2010.0,2420.0,2395.0
1286,81215,2007,RC,2012.0,1600.0,2032,2530.0,,2010.0,1690.0,2010.0,1690.0,,1,5.0,6,1.0,12,41,2.0,-2.0,,,,2010.0,1690.0,1507.0
1287,,2007,MR,2012.0,84240.0,2032,95470.0,,2011.0,78330.0,2011.0,78330.0,,1,1.0,6,1.0,11,41,1.0,-1.0,,,,2011.0,78330.0,83678.5
1288,,2007,MR,2012.0,77580.0,2032,90000.0,,2011.0,73510.0,2011.0,73510.0,,1,1.0,6,1.0,11,41,1.0,-1.0,,,,2011.0,73510.0,76959.0
1289,,2007,MR,2012.0,21900.0,2032,26200.0,,2011.0,16400.0,2011.0,16400.0,,1,4.0,6,1.0,11,41,1.0,-1.0,,,,2011.0,16400.0,21685.0
1290,,2007,MR,2012.0,19400.0,2032,23300.0,,2011.0,9950.0,2011.0,9950.0,,1,4.0,6,1.0,11,41,1.0,-1.0,,,,2011.0,9950.0,19205.0
