,PID,YearForecastMade,ForecastMethod,OpeningYear,OYADTForecast,DesignYear,DYADTForecast,Notes,NearActualOpenYear,NearOpenYrCount,RecentYr,RecentYrCnt,ActualOpeningYear,TollType,FunctionalClass,Methodology,AreaType,ImpromentType,State,diffPOY_NAOY,diffPOY_RY,diffAOY_RY,diffPOY_AOY,diffAOY_NAOY
2669,86921,2010,MR,2014.0,1890.0,2034,2950.0,,2015.0,1759.0,2008.0,1570.0,,1,5.0,6,1.0,1,41,-1.0,-6.0,,,
2670,86921,2010,MR,2014.0,11500.0,2034,14400.0,,2015.0,11793.0,2008.0,10630.0,,1,5.0,6,1.0,1,41,-1.0,-6.0,,,
2671,X,2010,RC,2014.0,1480.0,2034,1480.0,,2013.0,980.0,2008.0,1480.0,,1,5.0,6,1.0,1,41,1.0,-6.0,,,
2673,78425,2010,UNK,2014.0,54930.0,2034,74100.0,,2015.0,47291.0,2010.0,44390.0,,1,1.0,6,1.0,1,41,-1.0,-4.0,,,
2674,78425,2010,UNK,2014.0,52480.0,2034,71430.0,,2013.0,42780.0,2010.0,42410.0,,1,1.0,6,1.0,1,41,1.0,-4.0,,,
2675,78425,2010,UNK,2014.0,53550.0,2034,43100.0,,2013.0,43750.0,2010.0,42950.0,,1,1.0,6,1.0,1,41,1.0,-4.0,,,
2676,84557,2010,MR,2014.0,62240.0,2034,93800.0,,2015.0,48725.0,2010.0,46300.0,,1,1.0,6,1.0,11,41,-1.0,-4.0,,,
2677,84557,2010,MR,2014.0,64130.0,2034,95880.0,,2013.0,48680.0,2010.0,49170.0,,1,1.0,6,1.0,11,41,1.0,-4.0,,,
2678,84557,2010,MR,2014.0,62580.0,2034,92780.0,,2013.0,46320.0,2010.0,47190.0,,1,1.0,6,1.0,11,41,1.0,-4.0,,,
2679,18741,2010,MR,2014.0,102210.0,2034,103330.0,,2015.0,106617.0,2010.0,98010.0,,1,1.0,6,1.0,2,41,-1.0,-4.0,,,
2680,18741,2010,MR,2014.0,6820.0,2034,6820.0,,2013.0,6660.0,2010.0,6750.0,,1,1.0,6,1.0,2,41,1.0,-4.0,,,
2681,83500,2010,MR,2014.0,139040.0,2034,149810.0,,2013.0,126500.0,2010.0,129660.0,,1,1.0,6,1.0,2,41,1.0,-4.0,,,
2682,83500,2010,MR,2014.0,135430.0,2034,146340.0,,2013.0,126500.0,2010.0,126870.0,,1,1.0,6,1.0,2,41,1.0,-4.0,,,
2683,78425,2010,RC,2014.0,56530.0,2034,78570.0,,2013.0,42780.0,2010.0,42410.0,,1,1.0,6,1.0,1,41,1.0,-4.0,,,
2684,78425,2010,RC,2014.0,57690.0,2034,80270.0,,2013.0,43750.0,2010.0,42950.0,,1,1.0,6,1.0,1,41,1.0,-4.0,,,
2685,77920,2010,MR,2014.0,69850.0,2034,76870.0,,2015.0,73059.0,2008.0,67750.0,,1,1.0,6,1.0,1,41,-1.0,-6.0,,,
2686,77920,2010,MR,2014.0,37290.0,2034,42070.0,,2015.0,38730.0,2008.0,35860.0,,1,1.0,6,1.0,1,41,-1.0,-6.0,,,
2687,77920,2010,MR,2014.0,50430.0,2034,56090.0,,2015.0,38730.0,2008.0,48730.0,,1,1.0,6,1.0,1,41,-1.0,-6.0,,,
2688,77920,2010,MR,2014.0,43540.0,2034,48380.0,,2015.0,56097.0,2008.0,42090.0,,1,1.0,6,1.0,1,41,-1.0,-6.0,,,
2689,87381,2010,MR,2014.0,49910.0,2034,64000.0,,2015.0,44497.0,2009.0,46380.0,,1,1.0,6,1.0,1,41,-1.0,-5.0,,,
2690,88393,2010,UNK,2014.0,7820.0,2034,7820.0,,2013.0,8340.0,2009.0,7890.0,,1,3.0,6,1.0,1,41,1.0,-5.0,,,
2691,88393,2010,UNK,2014.0,7930.0,2034,7930.0,,2013.0,7800.0,2009.0,10840.0,,1,3.0,6,1.0,1,41,1.0,-5.0,,,
2692,84557,2010,MR,2014.0,12070.0,2034,16230.0,,2013.0,10860.0,2010.0,10450.0,,1,3.0,6,1.0,11,41,1.0,-4.0,,,
2693,84557,2010,MR,2014.0,22490.0,2034,30570.0,,2013.0,10860.0,2010.0,10450.0,,1,3.0,6,1.0,11,41,1.0,-4.0,,,
2694,84557,2010,MR,2014.0,22260.0,2034,30250.0,,2013.0,19890.0,2010.0,20750.0,,1,3.0,6,1.0,11,41,1.0,-4.0,,,
2695,84557,2010,MR,2014.0,23340.0,2034,31710.0,,2013.0,19890.0,2010.0,20750.0,,1,3.0,6,1.0,11,41,1.0,-4.0,,,
2696,84557,2010,MR,2014.0,21470.0,2034,28300.0,,2013.0,15300.0,2010.0,14390.0,,1,3.0,6,1.0,11,41,1.0,-4.0,,,
2697,78278,2010,MR,2014.0,15570.0,2034,18900.0,,2013.0,15310.0,2010.0,16510.0,,1,3.0,6,1.0,2,41,1.0,-4.0,,,
2698,78278,2010,MR,2014.0,17260.0,2034,20230.0,,2013.0,23610.0,2010.0,18220.0,,1,3.0,6,1.0,2,41,1.0,-4.0,,,
2699,78278,2010,MR,2014.0,11070.0,2034,11290.0,,2013.0,13820.0,2010.0,10860.0,,1,3.0,6,1.0,2,41,1.0,-4.0,,,
2700,78278,2010,MR,2014.0,9640.0,2034,11080.0,,2013.0,5590.0,2010.0,4930.0,,1,3.0,6,1.0,2,41,1.0,-4.0,,,
2704,83555,2010,MR,2014.0,16390.0,2034,18640.0,,2013.0,14100.0,2010.0,15530.0,,1,3.0,6,1.0,1,41,1.0,-4.0,,,
2705,88393,2010,UNK,2014.0,29310.0,2034,29310.0,,2013.0,5430.0,2009.0,20270.0,,1,4.0,6,1.0,1,41,1.0,-5.0,,,
2706,88393,2010,UNK,2014.0,7340.0,2034,7340.0,,2013.0,7970.0,2009.0,8440.0,,1,4.0,6,1.0,1,41,1.0,-5.0,,,
2707,87761,2010,MR,2014.0,21680.0,2034,28480.0,,2014.0,20880.0,2006.0,16230.0,,1,4.0,6,1.0,2,41,0.0,-8.0,,,
2708,87761,2010,MR,2014.0,22050.0,2034,28900.0,,2014.0,20880.0,2006.0,16230.0,,1,4.0,6,1.0,2,41,0.0,-8.0,,,
2709,87761,2010,MR,2014.0,20870.0,2034,27530.0,,2014.0,20880.0,2006.0,16230.0,,1,4.0,6,1.0,2,41,0.0,-8.0,,,
2710,87761,2010,MR,2014.0,20750.0,2034,27470.0,,2014.0,20880.0,2006.0,16230.0,,1,4.0,6,1.0,2,41,0.0,-8.0,,,
2711,87761,2010,MR,2014.0,19120.0,2034,25550.0,,2014.0,17130.0,2006.0,15360.0,,1,4.0,6,1.0,2,41,0.0,-8.0,,,
2712,18741,2010,MR,2014.0,7270.0,2034,7270.0,,2013.0,6660.0,2010.0,6750.0,,1,4.0,6,1.0,2,41,1.0,-4.0,,,
2714,,2011,MR,2014.0,11760.0,2034,16240.0,,2014.0,10780.0,2011.0,10290.0,,1,3.0,6,1.0,1,41,0.0,-3.0,,,
2715,,2011,MR,2014.0,13060.0,2034,18670.0,,2014.0,11610.0,2011.0,11380.0,,1,3.0,6,1.0,1,41,0.0,-3.0,,,
2716,76975,2011,UNK,2014.0,5670.0,2034,6750.0,,2015.0,5304.0,2009.0,5400.0,,1,3.0,6,1.0,1,41,-1.0,-5.0,,,
2717,75520,2011,UNK,2014.0,19160.0,2034,28300.0,,2013.0,17370.0,2010.0,16140.0,,1,3.0,6,1.0,1,41,1.0,-4.0,,,
2718,80123,2011,RC,2014.0,1080.0,2034,1400.0,,2014.0,1150.0,2011.0,890.0,,1,5.0,6,1.0,1,41,0.0,-3.0,,,
2720,13234,2011,UNK,2014.0,2300.0,2034,3500.0,,2014.0,2270.0,2011.0,2530.0,,1,5.0,6,1.0,1,41,0.0,-3.0,,,
2721,90362,2011,UNK,2014.0,3480.0,2034,4230.0,,2015.0,3851.0,2009.0,3790.0,,1,5.0,6,1.0,1,41,-1.0,-5.0,,,
2722,83444,2011,RC,2014.0,1540.0,2034,1980.0,,2013.0,1190.0,2010.0,1370.0,,1,5.0,6,1.0,1,41,1.0,-4.0,,,
2723,90598,2011,UNK,2014.0,70650.0,2034,94440.0,,2013.0,56880.0,2010.0,65750.0,,1,1.0,6,1.0,1,41,1.0,-4.0,,,
2724,25732,2011,MR,2014.0,56660.0,2034,58850.0,,2014.0,54370.0,2011.0,54220.0,,1,1.0,6,1.0,1,41,0.0,-3.0,,,
2725,75520,2011,UNK,2014.0,19940.0,2034,27660.0,,2013.0,4450.0,2010.0,18310.0,,1,3.0,6,1.0,1,41,1.0,-4.0,,,
2726,75520,2011,UNK,2014.0,17690.0,2034,25940.0,,2013.0,16740.0,2010.0,15570.0,,1,3.0,6,1.0,1,41,1.0,-4.0,,,
2727,88421,2011,MR,2014.0,17330.0,2034,19340.0,No Build (Background ADT),2014.0,10980.0,2008.0,13970.0,,1,3.0,6,1.0,2,41,0.0,-6.0,,,
2728,88421,2011,MR,2014.0,27950.0,2034,31180.0,No Build (Background ADT),2014.0,21150.0,2008.0,25030.0,,1,3.0,6,1.0,2,41,0.0,-6.0,,,
2729,88421,2011,MR,2014.0,28330.0,2034,30860.0,No Build (Background ADT),2014.0,26730.0,2008.0,30410.0,,1,3.0,6,1.0,2,41,0.0,-6.0,,,
2730,88421,2011,MR,2014.0,19290.0,2034,21300.0,No Build (Trip Generation),2014.0,10980.0,2008.0,13970.0,,1,3.0,6,1.0,2,41,0.0,-6.0,,,
2731,88421,2011,MR,2014.0,33850.0,2034,37080.0,No Build (Trip Generation),2014.0,21150.0,2008.0,25030.0,,1,3.0,6,1.0,2,41,0.0,-6.0,,,
2732,88421,2011,MR,2014.0,31370.0,2034,33900.0,No Build (Trip Generation),2014.0,26730.0,2008.0,30410.0,,1,3.0,6,1.0,2,41,0.0,-6.0,,,
2733,76439,2011,UNK,2014.0,14540.0,2034,16750.0,,2015.0,12843.0,2009.0,15270.0,,1,3.0,6,1.0,2,41,-1.0,-5.0,,,
2734,84526,2011,UNK,2014.0,5720.0,2034,6230.0,,2014.0,4830.0,2011.0,4650.0,,1,4.0,6,1.0,1,41,0.0,-3.0,,,
2735,91303,2011,UNK,2014.0,4010.0,2034,4590.0,,2014.0,4390.0,2011.0,3600.0,,1,4.0,6,1.0,1,41,0.0,-3.0,,,
2736,84455,2011,UNK,2014.0,13750.0,2034,15750.0,,2015.0,11503.0,2009.0,13030.0,,1,4.0,6,1.0,1,41,-1.0,-5.0,,,
2737,76439,2011,UNK,2014.0,13420.0,2034,15300.0,,2015.0,7973.0,2009.0,13290.0,,1,4.0,6,1.0,2,41,-1.0,-5.0,,,
2738,76439,2011,UNK,2014.0,11650.0,2034,13400.0,,2015.0,7973.0,2009.0,13290.0,,1,4.0,6,1.0,2,41,-1.0,-5.0,,,
2739,76439,2011,UNK,2014.0,13540.0,2034,15730.0,,2015.0,7973.0,2009.0,13290.0,,1,4.0,6,1.0,2,41,-1.0,-5.0,,,
2741,91728,2012,UNK,2014.0,54930.0,2034,74100.0,,2015.0,47291.0,2010.0,44520.0,,1,1.0,6,1.0,1,41,-1.0,-4.0,,,
2742,84268,2012,UNK,2014.0,19600.0,2034,22610.0,,2013.0,20990.0,,,,1,1.0,6,1.0,1,41,1.0,,,,
2743,76153,2012,UNK,2014.0,15000.0,2026,17000.0,,2013.0,16524.0,,,,1,1.0,6,1.0,12,41,1.0,,,,
2744,78255,2012,UNK,2014.0,18000.0,2026,20000.0,,2013.0,17330.0,,,,1,1.0,6,1.0,12,41,1.0,,,,
2745,25012,2012,UNK,2014.0,13060.0,2034,16990.0,,2014.0,11090.0,2007.0,11510.0,,1,3.0,6,1.0,1,41,0.0,-7.0,,,
2746,25012,2012,UNK,2014.0,16660.0,2034,21720.0,,2014.0,14900.0,2007.0,14990.0,,1,3.0,6,1.0,1,41,0.0,-7.0,,,
2747,93801,2012,UNK,2014.0,19000.0,2034,22970.0,,2015.0,21368.0,,,,1,3.0,6,1.0,2,41,-1.0,,,,
2748,93801,2012,UNK,2014.0,13990.0,2034,16980.0,,2015.0,21368.0,,,,1,3.0,6,1.0,2,41,-1.0,,,,
2749,,2012,UNK,2014.0,14030.0,2034,14800.0,,2015.0,14049.0,,,,1,3.0,6,1.0,2,41,-1.0,,,,
2750,,2012,UNK,2014.0,10510.0,2034,11320.0,,2015.0,408.0,,,,1,3.0,6,1.0,2,41,-1.0,,,,
2751,87240,2012,UNK,2014.0,19000.0,2026,22000.0,,2013.0,14540.0,,,,1,3.0,6,1.0,12,41,1.0,,,,
2752,82872,2012,UNK,2014.0,6400.0,2026,7400.0,,2015.0,6208.0,,,,1,3.0,6,1.0,12,41,-1.0,,,,
2753,94597,2012,UNK,2014.0,4400.0,2026,4400.0,,2015.0,3806.0,,,,1,3.0,6,1.0,12,41,-1.0,,,,
2754,82291,2012,UNK,2014.0,12000.0,2026,14000.0,,2015.0,6907.0,,,,1,3.0,6,1.0,12,41,-1.0,,,,
2755,,2012,UNK,2014.0,16000.0,2026,18000.0,,2013.0,13200.0,,,,1,3.0,6,1.0,12,41,1.0,,,,
2757,,2012,UNK,2014.0,7600.0,2026,8200.0,,2015.0,6075.0,,,,1,3.0,6,1.0,12,41,-1.0,,,,
2758,,2012,UNK,2014.0,8480.0,2034,8900.0,,2015.0,10873.0,,,,1,3.0,6,1.0,12,41,-1.0,,,,
2759,,2012,UNK,2014.0,10050.0,2034,11160.0,,2015.0,13045.0,,,,1,3.0,6,1.0,12,41,-1.0,,,,
2760,92262,2012,UNK,2014.0,5100.0,2034,5700.0,,2013.0,8282.0,2010.0,4980.0,,1,4.0,6,1.0,1,41,1.0,-4.0,,,
2761,93801,2012,UNK,2014.0,15180.0,2034,16980.0,,2015.0,11834.0,,,,1,4.0,6,1.0,2,41,-1.0,,,,
2762,93801,2012,UNK,2014.0,9310.0,2034,10800.0,,2015.0,16006.0,,,,1,4.0,6,1.0,2,41,-1.0,,,,
2763,91461,2012,UNK,2014.0,6600.0,2026,7200.0,,2013.0,2415.0,,,,1,4.0,6,1.0,12,41,1.0,,,,
2764,87302,2012,UNK,2014.0,3100.0,2026,3200.0,,2013.0,3450.0,,,,1,4.0,6,1.0,12,41,1.0,,,,
2769,84432,2012,UNK,2014.0,1960.0,2034,2180.0,,2015.0,1358.0,2009.0,1910.0,,1,5.0,6,1.0,1,41,-1.0,-5.0,,,
2770,86724,2012,UNK,2014.0,1410.0,2026,1630.0,,2015.0,1684.0,2009.0,1240.0,,1,5.0,6,1.0,1,41,-1.0,-5.0,,,
2771,86724,2012,UNK,2014.0,1410.0,2026,1630.0,,2015.0,1684.0,2009.0,1240.0,,1,5.0,6,1.0,1,41,-1.0,-5.0,,,
2772,86724,2012,UNK,2014.0,1120.0,2026,1120.0,,2015.0,1121.0,2009.0,1120.0,,1,5.0,6,1.0,1,41,-1.0,-5.0,,,
2773,86724,2012,UNK,2014.0,1050.0,2026,1050.0,,2013.0,866.0,2009.0,1050.0,,1,5.0,6,1.0,1,41,1.0,-5.0,,,
2774,87217,2012,UNK,2014.0,1180.0,2034,1580.0,,2015.0,985.0,,,,1,5.0,6,1.0,1,41,-1.0,,,,
2775,79559,2012,UNK,2014.0,2530.0,2034,2530.0,,2013.0,3000.0,2010.0,1480.0,,1,5.0,6,1.0,1,41,1.0,-4.0,,,
2776,85135,2012,UNK,2014.0,8240.0,2034,11580.0,,2014.0,6880.0,2006.0,7760.0,,1,5.0,6,1.0,1,41,0.0,-8.0,,,
2777,85135,2012,UNK,2014.0,10630.0,2034,13170.0,,2014.0,8940.0,2006.0,8270.0,,1,5.0,6,1.0,1,41,0.0,-8.0,,,
2778,85135,2012,UNK,2014.0,4200.0,2034,6080.0,,2014.0,3610.0,2006.0,3780.0,,1,5.0,6,1.0,1,41,0.0,-8.0,,,
2779,92264,2012,UNK,2014.0,1220.0,2034,1450.0,,2014.0,900.0,2008.0,1150.0,,1,5.0,6,1.0,1,41,0.0,-6.0,,,
2780,92263,2012,UNK,2014.0,930.0,2034,1210.0,,2014.0,760.0,2008.0,900.0,,1,5.0,6,1.0,1,41,0.0,-6.0,,,
2781,85135,2012,UNK,2014.0,6560.0,2034,8250.0,,2014.0,5485.0,2006.0,5900.0,,1,5.0,6,1.0,1,41,0.0,-8.0,,,
2782,85106,2012,UNK,2014.0,8100.0,2026,9000.0,,2015.0,7693.0,,,,1,5.0,6,1.0,12,41,-1.0,,,,
2783,93286,2012,UNK,2014.0,3300.0,2026,4000.0,,2015.0,2577.0,,,,1,5.0,6,1.0,12,41,-1.0,,,,
2787,93286,2012,UNK,2014.0,2200.0,2026,2800.0,,2015.0,1564.0,,,,1,5.0,6,1.0,12,41,-1.0,,,,
2788,82844,2012,UNK,2014.0,1300.0,2026,1300.0,,2015.0,1719.0,,,,1,5.0,6,1.0,12,41,-1.0,,,,
2789,82830,2012,UNK,2014.0,1700.0,2026,2100.0,,2013.0,800.0,,,,1,5.0,6,1.0,12,41,1.0,,,,
2790,91464,2012,UNK,2014.0,2600.0,2026,2600.0,,2015.0,3163.0,,,,1,5.0,6,1.0,12,41,-1.0,,,,
2791,90358,2012,UNK,2014.0,820.0,2034,860.0,,2015.0,1015.0,,,,1,5.0,6,1.0,12,41,-1.0,,,,
2792,,2012,UNK,2014.0,2800.0,2026,2800.0,,2015.0,2055.0,,,,1,5.0,6,1.0,12,41,-1.0,,,,
2793,,2012,UNK,2014.0,1400.0,2034,1700.0,,2015.0,1322.0,,,,1,5.0,6,1.0,12,41,-1.0,,,,
2794,,2012,UNK,2014.0,1300.0,2034,1300.0,,2015.0,1322.0,,,,1,5.0,6,1.0,12,41,-1.0,,,,
2795,,2012,UNK,2014.0,1300.0,2034,1400.0,,2015.0,1322.0,,,,1,5.0,6,1.0,12,41,-1.0,,,,
2798,88778,2012,UNK,2014.0,1900.0,2025,2300.0,,2013.0,1580.0,,,,1,5.0,6,1.0,12,41,1.0,,,,
2800,,2012,UNK,2014.0,4000.0,2034,4500.0,,2013.0,4090.0,,,,1,5.0,6,1.0,12,41,1.0,,,,
2801,90360,2012,UNK,2014.0,990.0,2034,1000.0,,2015.0,866.0,,,,1,5.0,6,1.0,12,41,-1.0,,,,
2803,,2012,UNK,2014.0,2300.0,2026,2300.0,,2014.0,2180.0,,,,1,5.0,6,1.0,12,41,0.0,,,,
2804,,2012,UNK,2014.0,920.0,2034,1200.0,,2014.0,1400.0,,,,1,5.0,6,1.0,12,41,0.0,,,,
2806,,2012,UNK,2014.0,990.0,2026,990.0,,2014.0,750.0,,,,1,5.0,6,1.0,12,41,0.0,,,,
2808,,2012,UNK,2014.0,2810.0,2034,2810.0,,2015.0,2382.0,,,,1,5.0,6,1.0,12,41,-1.0,,,,
2809,,2012,UNK,2014.0,2800.0,2026,3200.0,,2014.0,0.0,,,,1,6.0,6,1.0,12,41,0.0,,,,
2810,82839,2012,UNK,2014.0,140.0,2026,160.0,,2014.0,110.0,,,,1,6.0,6,1.0,12,41,0.0,,,,
2811,75497,2012,UNK,2014.0,35600.0,2026,38580.0,,2015.0,20945.0,2008.0,24390.0,,1,1.0,6,1.0,1,41,-1.0,-6.0,,,
2812,88371,2012,UNK,2014.0,50230.0,2034,65620.0,,2015.0,48886.0,2009.0,46380.0,,1,1.0,6,1.0,1,41,-1.0,-5.0,,,
2814,91820,2012,UNK,2014.0,63550.0,2034,81670.0,,2015.0,62451.0,2010.0,59930.0,,1,1.0,6,1.0,1,41,-1.0,-4.0,,,
2815,85288,2012,UNK,2014.0,59560.0,2026,62350.0,,2013.0,75440.0,,,,1,1.0,6,1.0,1,41,1.0,,,,
2816,85288,2012,UNK,2014.0,50020.0,2026,51100.0,,2013.0,47100.0,,,,1,1.0,6,1.0,1,41,1.0,,,,
2817,85288,2012,UNK,2014.0,68890.0,2026,69630.0,,2013.0,66850.0,,,,1,1.0,6,1.0,1,41,1.0,,,,
2818,85288,2012,UNK,2014.0,69730.0,2026,70200.0,,2013.0,67900.0,,,,1,1.0,6,1.0,1,41,1.0,,,,
2819,85288,2012,UNK,2014.0,79210.0,2026,79210.0,,2013.0,75440.0,,,,1,1.0,6,1.0,1,41,1.0,,,,
2827,93207,2012,UNK,2014.0,89000.0,2034,90000.0,,2013.0,104630.0,,,,1,1.0,6,1.0,12,41,1.0,,,,
2828,93953,2012,UNK,2014.0,71000.0,2034,75000.0,,2013.0,78560.0,,,,1,1.0,6,1.0,12,41,1.0,,,,
2829,79663,2012,UNK,2014.0,94000.0,2026,97000.0,,2015.0,48575.0,,,,1,1.0,6,1.0,12,41,-1.0,,,,
2830,90947,2012,UNK,2014.0,29000.0,2026,34000.0,,2013.0,20300.0,,,,1,1.0,6,1.0,12,41,1.0,,,,
2831,,2012,UNK,2014.0,20000.0,2026,20000.0,,2013.0,20680.0,,,,1,1.0,6,1.0,12,41,1.0,,,,
2832,91657,2012,UNK,2014.0,7615.0,2034,8740.0,,2015.0,9030.0,2009.0,8160.0,,1,3.0,6,1.0,1,41,-1.0,-5.0,,,
2833,91657,2012,UNK,2014.0,7960.0,2034,9140.0,,2015.0,9030.0,,,,1,3.0,6,1.0,1,41,-1.0,,,,
2834,91657,2012,UNK,2014.0,7340.0,2034,8420.0,,2015.0,9030.0,,,,1,3.0,6,1.0,1,41,-1.0,,,,
2835,92266,2012,UNK,2014.0,13330.0,2034,14250.0,,2014.0,13620.0,2008.0,14950.0,,1,3.0,6,1.0,1,41,0.0,-6.0,,,
2836,90771,2012,UNK,2014.0,22050.0,2034,22020.0,,2013.0,18600.0,2009.0,22050.0,,1,3.0,6,1.0,1,41,1.0,-5.0,,,
2837,88816,2012,UNK,2014.0,9710.0,2034,10330.0,,2014.0,10740.0,2008.0,9680.0,,1,3.0,6,1.0,1,41,0.0,-6.0,,,
2838,94588,2012,UNK,2014.0,3600.0,2026,3800.0,,2015.0,4265.0,,,,1,3.0,6,1.0,12,41,-1.0,,,,
2839,91128,2012,UNK,2014.0,8100.0,2034,8300.0,,2013.0,9180.0,,,,1,3.0,6,1.0,12,41,1.0,,,,
2840,,2012,UNK,2014.0,10000.0,2034,10000.0,,2013.0,9180.0,,,,1,3.0,6,1.0,12,41,1.0,,,,
2842,80108,2012,UNK,2014.0,32000.0,2026,32000.0,,2013.0,27805.0,,,,1,3.0,6,1.0,12,41,1.0,,,,
2843,85135,2012,UNK,2014.0,6460.0,2034,8830.0,,2014.0,6380.0,2006.0,7250.0,,1,4.0,6,1.0,1,41,0.0,-8.0,,,
2844,93797,2012,UNK,2014.0,4430.0,2034,4790.0,,2014.0,7320.0,,,,1,4.0,6,1.0,1,41,0.0,,,,
2845,93543,2012,UNK,2014.0,10510.0,2034,11760.0,,2013.0,9550.0,2010.0,10260.0,,1,4.0,6,1.0,1,41,1.0,-4.0,,,
2846,93543,2012,UNK,2014.0,23590.0,2034,27790.0,,2013.0,9550.0,2010.0,24900.0,,1,4.0,6,1.0,1,41,1.0,-4.0,,,
2847,85135,2012,UNK,2014.0,10390.0,2034,13340.0,,2014.0,12738.0,2006.0,13110.0,,1,4.0,6,1.0,1,41,0.0,-8.0,,,
2848,85135,2012,UNK,2014.0,12830.0,2034,16910.0,,2014.0,12738.0,2006.0,12500.0,,1,4.0,6,1.0,1,41,0.0,-8.0,,,
2849,86867,2012,UNK,2014.0,15190.0,2034,15590.0,,2013.0,18680.0,2010.0,17780.0,,1,4.0,6,1.0,2,41,1.0,-4.0,,,
2850,93758,2012,UNK,2014.0,9700.0,2034,12300.0,,2013.0,18910.0,2010.0,7680.0,,1,4.0,6,1.0,2,41,1.0,-4.0,,,
2851,93758,2012,UNK,2014.0,10700.0,2034,13400.0,,2013.0,20390.0,2010.0,15740.0,,1,4.0,6,1.0,2,41,1.0,-4.0,,,
2852,,2012,UNK,2014.0,8400.0,2026,8400.0,,2015.0,8174.0,,,,1,4.0,6,1.0,12,41,-1.0,,,,
2853,81086,2012,UNK,2014.0,1600.0,2026,1600.0,,2014.0,1710.0,,,,1,4.0,6,1.0,12,41,0.0,,,,
2854,91927,2012,UNK,2014.0,3610.0,2034,3970.0,,2015.0,3758.0,2009.0,3530.0,,1,5.0,6,1.0,1,41,-1.0,-5.0,,,
2855,85135,2012,UNK,2014.0,9100.0,2034,11020.0,,2014.0,8610.0,2006.0,8260.0,,1,5.0,6,1.0,1,41,0.0,-8.0,,,
2856,85135,2012,UNK,2014.0,9030.0,2034,10940.0,,2014.0,6770.0,2006.0,8620.0,,1,5.0,6,1.0,1,41,0.0,-8.0,,,
2857,93282,2012,UNK,2014.0,4290.0,2034,4870.0,,2015.0,4077.0,2009.0,4040.0,,1,5.0,6,1.0,2,41,-1.0,-5.0,,,
2858,91930,2012,UNK,2014.0,4490.0,2034,5250.0,,2014.0,3910.0,2008.0,4510.0,,1,5.0,6,1.0,2,41,0.0,-6.0,,,
2859,,2013,UNK,2014.0,61230.0,2034,71010.0,,2015.0,191217.0,,,,1,1.0,6,1.0,11,41,-1.0,,,,
2860,,2013,UNK,2014.0,78340.0,2034,92620.0,,2013.0,153422.0,,,,1,1.0,6,1.0,11,41,1.0,,,,
2861,,2013,UNK,2014.0,5070.0,2034,11640.0,,2015.0,30970.0,,,,1,1.0,6,1.0,2,41,-1.0,,,,
2862,87605,2013,UNK,2014.0,110780.0,2034,119950.0,,2013.0,116956.0,,,,1,1.0,6,1.0,2,41,1.0,,,,
2863,96095,2013,UNK,2014.0,37000.0,2034,45000.0,,2015.0,38430.0,,,,1,1.0,6,1.0,12,41,-1.0,,,,
2864,,2013,UNK,2014.0,9200.0,2026,9200.0,,2013.0,9339.0,,,,1,1.0,6,1.0,12,41,1.0,,,,
2865,89182,2013,UNK,2014.0,20000.0,2034,21000.0,,2013.0,17480.0,,,,1,1.0,6,1.0,12,41,1.0,,,,
2866,89182,2013,UNK,2014.0,25000.0,2034,36000.0,,2013.0,22210.0,,,,1,1.0,6,1.0,12,41,1.0,,,,
2867,93206,2013,UNK,2014.0,40000.0,2034,52000.0,,2013.0,35830.0,,,,1,1.0,6,1.0,12,41,1.0,,,,
2868,,2013,UNK,2014.0,11000.0,2034,14000.0,,2015.0,408.0,,,,1,1.0,6,1.0,12,41,-1.0,,,,
2869,,2013,UNK,2014.0,20000.0,2034,23000.0,,2015.0,22476.0,,,,1,1.0,6,1.0,12,41,-1.0,,,,
2870,,2013,UNK,2014.0,8900.0,2026,8900.0,,2015.0,2055.0,,,,1,1.0,6,1.0,12,41,-1.0,,,,
2871,94005,2013,UNK,2014.0,147000.0,2034,157000.0,,2013.0,77780.0,,,,1,1.0,6,1.0,12,41,1.0,,,,
2872,94005,2013,UNK,2014.0,159000.0,2034,184000.0,,2013.0,156814.0,,,,1,1.0,6,1.0,12,41,1.0,,,,
2873,94005,2013,UNK,2014.0,156000.0,2034,167000.0,,2013.0,156814.0,,,,1,1.0,6,1.0,12,41,1.0,,,,
2874,94005,2013,UNK,2014.0,150000.0,2034,170000.0,,2013.0,156814.0,,,,1,1.0,6,1.0,12,41,1.0,,,,
2875,94005,2013,UNK,2014.0,150000.0,2034,169000.0,,2013.0,145850.0,,,,1,1.0,6,1.0,12,41,1.0,,,,
2876,,2013,UNK,2014.0,18000.0,2034,22000.0,,2013.0,17100.0,,,,1,1.0,6,1.0,12,41,1.0,,,,
2877,93256,2013,UNK,2014.0,35000.0,2034,45000.0,,2013.0,34550.0,,,,1,1.0,6,1.0,12,41,1.0,,,,
2878,24999,2013,UNK,2014.0,41000.0,2034,54000.0,,2013.0,38940.0,,,,1,1.0,6,1.0,12,41,1.0,,,,
2879,24999,2013,UNK,2014.0,36000.0,2034,47000.0,,2013.0,34350.0,,,,1,1.0,6,1.0,12,41,1.0,,,,
2880,24999,2013,UNK,2014.0,34000.0,2034,38000.0,,2013.0,34550.0,,,,1,1.0,6,1.0,12,41,1.0,,,,
