,PID,YearForecastMade,ForecastMethod,OpeningYear,OYADTForecast,DesignYear,DYADTForecast,Notes,NearActualOpenYear,NearOpenYrCount,RecentYr,RecentYrCnt,ActualOpeningYear,TollType,FunctionalClass,Methodology,AreaType,ImpromentType,State,diffPOY_NAOY,diffPOY_RY,diffAOY_RY,diffPOY_AOY,diffAOY_NAOY,Year
1447,16592,2009,MR,2010.0,2790.0,2030,4030.0,,2010.0,2040.0,2010.0,2040.0,2010.0,1,5.0,6,1.0,1,41,0.0,0.0,0.0,0.0,0.0,2010.0
1449,79357,2009,MR,2010.0,143890.0,2030,176710.0,,2010.0,139740.0,2010.0,139740.0,2010.0,1,1.0,6,1.0,11,41,0.0,0.0,0.0,0.0,0.0,2010.0
1450,79357,2009,MR,2010.0,68700.0,2030,86330.0,,2010.0,63940.0,2010.0,63940.0,2010.0,1,1.0,6,1.0,11,41,0.0,0.0,0.0,0.0,0.0,2010.0
1451,79357,2009,MR,2010.0,71960.0,2030,88800.0,,2010.0,67560.0,2010.0,67560.0,2010.0,1,1.0,6,1.0,11,41,0.0,0.0,0.0,0.0,0.0,2010.0
1452,79357,2009,MR,2010.0,81510.0,2030,99400.0,,2010.0,77080.0,2010.0,77080.0,2010.0,1,1.0,6,1.0,11,41,0.0,0.0,0.0,0.0,0.0,2010.0
1453,79357,2009,MR,2010.0,75190.0,2030,90380.0,,2010.0,72720.0,2010.0,72720.0,2010.0,1,1.0,6,1.0,11,41,0.0,0.0,0.0,0.0,0.0,2010.0
1459,86653,2009,MR,2010.0,35180.0,2022,37940.0,,2008.0,35860.0,2008.0,35860.0,2010.0,1,1.0,6,1.0,2,41,2.0,-2.0,2.0,0.0,2.0,2008.0
1460,86653,2009,MR,2010.0,39000.0,2022,41560.0,,2008.0,48730.0,2008.0,48730.0,2010.0,1,1.0,6,1.0,2,41,2.0,-2.0,2.0,0.0,2.0,2008.0
1461,83965,2009,MR,2010.0,64850.0,2022,70720.0,,2009.0,59640.0,2009.0,59640.0,2010.0,1,1.0,6,1.0,1,41,1.0,-1.0,1.0,0.0,1.0,2009.0
1466,83901,2009,MR,2010.0,68760.0,2022,87640.0,,2010.0,62680.0,2010.0,62680.0,2010.0,1,1.0,6,1.0,1,41,0.0,0.0,0.0,0.0,0.0,2010.0
1467,86215,2009,MR,2010.0,148840.0,2014,149970.0,,2010.0,119000.0,2010.0,119000.0,2010.0,1,1.0,6,1.0,1,41,0.0,0.0,0.0,0.0,0.0,2010.0
1474,79853,2009,MR,2010.0,8410.0,2022,10400.0,,2008.0,8650.0,2008.0,8650.0,2010.0,1,1.0,6,1.0,1,41,2.0,-2.0,2.0,0.0,2.0,2008.0
1475,79853,2009,MR,2010.0,60810.0,2022,64080.0,,2008.0,59970.0,2008.0,59970.0,2010.0,1,1.0,6,1.0,1,41,2.0,-2.0,2.0,0.0,2.0,2008.0
1476,79853,2009,MR,2010.0,52520.0,2022,55430.0,,2008.0,52020.0,2008.0,52020.0,2010.0,1,1.0,6,1.0,1,41,2.0,-2.0,2.0,0.0,2.0,2008.0
1477,79853,2009,MR,2010.0,54000.0,2022,56260.0,,2008.0,53590.0,2008.0,53590.0,2010.0,1,1.0,6,1.0,1,41,2.0,-2.0,2.0,0.0,2.0,2008.0
1478,79853,2009,MR,2010.0,61440.0,2022,63410.0,,2008.0,61100.0,2008.0,61100.0,2010.0,1,1.0,6,1.0,1,41,2.0,-2.0,2.0,0.0,2.0,2008.0
1479,77873,2009,RC,2010.0,41100.0,2030,54940.0,,2008.0,37210.0,2008.0,37210.0,2010.0,1,1.0,6,1.0,1,41,2.0,-2.0,2.0,0.0,2.0,2008.0
1480,77873,2009,RC,2010.0,33730.0,2030,49090.0,,2008.0,28800.0,2008.0,28800.0,2010.0,1,1.0,6,1.0,1,41,2.0,-2.0,2.0,0.0,2.0,2008.0
1484,78248,2009,RC,2010.0,9440.0,2030,11380.0,,2010.0,8960.0,2010.0,8960.0,2010.0,1,1.0,6,1.0,1,41,0.0,0.0,0.0,0.0,0.0,2010.0
1485,78248,2009,RC,2010.0,18020.0,2030,23940.0,"Significant drop in counts, appears to be change in log points between year 5 and opening year",2010.0,4770.0,2010.0,4770.0,2010.0,1,1.0,6,1.0,1,41,0.0,0.0,0.0,0.0,0.0,2010.0
1486,78248,2009,RC,2010.0,14090.0,2030,18890.0,,2010.0,10880.0,2010.0,10880.0,2010.0,1,1.0,6,1.0,1,41,0.0,0.0,0.0,0.0,0.0,2010.0
1488,83620,2009,MR,2010.0,71330.0,2030,114820.0,,2010.0,58810.0,2010.0,58810.0,2010.0,1,1.0,6,1.0,1,41,0.0,0.0,0.0,0.0,0.0,2010.0
1489,79853,2009,MR,2010.0,52400.0,2022,53680.0,,2008.0,56000.0,2008.0,56000.0,2010.0,1,1.0,6,1.0,1,41,2.0,-2.0,2.0,0.0,2.0,2008.0
1490,79357,2009,MR,2010.0,19800.0,2030,24600.0,,2010.0,18140.0,2010.0,18140.0,2010.0,1,3.0,6,1.0,11,41,0.0,0.0,0.0,0.0,0.0,2010.0
1491,79357,2009,MR,2010.0,28050.0,2030,32850.0,,2010.0,24370.0,2010.0,24370.0,2010.0,1,3.0,6,1.0,11,41,0.0,0.0,0.0,0.0,0.0,2010.0
1492,79357,2009,MR,2010.0,22530.0,2030,28390.0,,2010.0,16430.0,2010.0,16430.0,2010.0,1,3.0,6,1.0,11,41,0.0,0.0,0.0,0.0,0.0,2010.0
1493,79357,2009,MR,2010.0,21680.0,2030,27540.0,,2010.0,16430.0,2010.0,16430.0,2010.0,1,3.0,6,1.0,11,41,0.0,0.0,0.0,0.0,0.0,2010.0
1502,86653,2009,MR,2010.0,16440.0,2022,16780.0,,2008.0,31890.0,2008.0,31890.0,2010.0,1,3.0,6,1.0,2,41,2.0,-2.0,2.0,0.0,2.0,2008.0
1506,18221,2009,RC,2010.0,10100.0,2030,14500.0,,2009.0,7760.0,2009.0,7760.0,2010.0,1,3.0,6,1.0,1,41,1.0,-1.0,1.0,0.0,1.0,2009.0
1507,78248,2009,RC,2010.0,9640.0,2030,12190.0,,2010.0,6830.0,2010.0,6830.0,2010.0,1,3.0,6,1.0,1,41,0.0,0.0,0.0,0.0,0.0,2010.0
1508,81504,2009,MR,2010.0,12760.0,2030,15530.0,,2007.0,12480.0,2007.0,12480.0,2010.0,1,3.0,6,1.0,1,41,3.0,-3.0,3.0,0.0,3.0,2007.0
1509,81504,2009,MR,2010.0,9280.0,2030,11530.0,,2007.0,9050.0,2007.0,9050.0,2010.0,1,3.0,6,1.0,1,41,3.0,-3.0,3.0,0.0,3.0,2007.0
1534,85347,2010,MR,2010.0,107450.0,2020,125630.0,,2010.0,96110.0,2010.0,96110.0,2010.0,1,1.0,6,1.0,1,41,0.0,0.0,0.0,0.0,0.0,2010.0
1555,82606,2007,MR,2011.0,21530.0,2031,25840.0,,2009.0,17290.0,2009.0,17290.0,2010.0,1,3.0,6,1.0,2,41,2.0,-2.0,1.0,1.0,1.0,2009.0
1556,82606,2007,MR,2011.0,20850.0,2031,25080.0,,2009.0,17290.0,2009.0,17290.0,2010.0,1,3.0,6,1.0,2,41,2.0,-2.0,1.0,1.0,1.0,2009.0
1561,80057,2007,RC,2011.0,830.0,2031,1110.0,,2009.0,830.0,2009.0,830.0,2010.0,1,5.0,6,1.0,1,41,2.0,-2.0,1.0,1.0,1.0,2009.0
1578,24947,2007,MR,2011.0,11730.0,2031,16020.0,,2010.0,8370.0,2010.0,8370.0,2010.0,1,3.0,6,1.0,1,41,1.0,-1.0,0.0,1.0,0.0,2010.0
1579,24947,2007,MR,2011.0,7370.0,2031,9260.0,,2010.0,6030.0,2010.0,6030.0,2010.0,1,3.0,6,1.0,1,41,1.0,-1.0,0.0,1.0,0.0,2010.0
1583,24947,2007,MR,2011.0,17660.0,2031,26610.0,,2010.0,12670.0,2010.0,12670.0,2010.0,1,4.0,6,1.0,1,41,1.0,-1.0,0.0,1.0,0.0,2010.0
1584,24947,2007,MR,2011.0,17160.0,2031,25130.0,,2010.0,8460.0,2010.0,8460.0,2010.0,1,4.0,6,1.0,1,41,1.0,-1.0,0.0,1.0,0.0,2010.0
1585,24947,2007,MR,2011.0,10390.0,2031,17120.0,,2010.0,7920.0,2010.0,7920.0,2010.0,1,4.0,6,1.0,1,41,1.0,-1.0,0.0,1.0,0.0,2010.0
1647,86712,2009,RC,2011.0,1250.0,2031,1770.0,,2010.0,1310.0,2010.0,1310.0,2010.0,1,5.0,6,1.0,1,41,1.0,-1.0,0.0,1.0,0.0,2010.0
1652,84749,2009,RC,2011.0,540.0,2031,660.0,,2008.0,370.0,2008.0,370.0,2010.0,1,6.0,6,1.0,1,41,3.0,-3.0,2.0,1.0,2.0,2008.0
1714,80172,2010,RC,2011.0,2480.0,2023,3130.0,,2009.0,1650.0,2009.0,1650.0,2010.0,1,5.0,6,1.0,1,41,2.0,-2.0,1.0,1.0,1.0,2009.0
1715,80172,2010,RC,2011.0,4550.0,2023,5570.0,,2009.0,2830.0,2009.0,2830.0,2010.0,1,5.0,6,1.0,1,41,2.0,-2.0,1.0,1.0,1.0,2009.0
1718,83414,2010,RC,2011.0,1000.0,2023,1150.0,,2010.0,660.0,2010.0,660.0,2010.0,1,5.0,6,1.0,1,41,1.0,-1.0,0.0,1.0,0.0,2010.0
1719,83414,2010,RC,2011.0,2720.0,2023,3200.0,,2010.0,2240.0,2010.0,2240.0,2010.0,1,5.0,6,1.0,1,41,1.0,-1.0,0.0,1.0,0.0,2010.0
1720,83414,2010,RC,2011.0,1800.0,2023,2240.0,,2010.0,1080.0,2010.0,1080.0,2010.0,1,5.0,6,1.0,1,41,1.0,-1.0,0.0,1.0,0.0,2010.0
1721,83415,2010,RC,2011.0,1550.0,2023,1860.0,,2010.0,1370.0,2010.0,1370.0,2010.0,1,5.0,6,1.0,1,41,1.0,-1.0,0.0,1.0,0.0,2010.0
1722,83415,2010,RC,2011.0,970.0,2023,1160.0,,2010.0,850.0,2010.0,850.0,2010.0,1,5.0,6,1.0,1,41,1.0,-1.0,0.0,1.0,0.0,2010.0
1723,83415,2010,RC,2011.0,1290.0,2023,1640.0,,2010.0,990.0,2010.0,990.0,2010.0,1,5.0,6,1.0,1,41,1.0,-1.0,0.0,1.0,0.0,2010.0
1724,84280,2010,MR,2011.0,5360.0,2031,7330.0,,2011.0,3970.0,2011.0,3970.0,2010.0,1,5.0,6,1.0,1,41,0.0,0.0,-1.0,1.0,-1.0,2011.0
1729,80170,2010,RC,2011.0,1270.0,2023,1400.0,,2009.0,720.0,2009.0,720.0,2010.0,1,5.0,6,1.0,1,41,2.0,-2.0,1.0,1.0,1.0,2009.0
1730,80170,2010,RC,2011.0,930.0,2023,1150.0,,2009.0,830.0,2009.0,830.0,2010.0,1,5.0,6,1.0,1,41,2.0,-2.0,1.0,1.0,1.0,2009.0
1731,80170,2010,RC,2011.0,1160.0,2023,1440.0,,2009.0,1080.0,2009.0,1080.0,2010.0,1,5.0,6,1.0,1,41,2.0,-2.0,1.0,1.0,1.0,2009.0
1732,80170,2010,RC,2011.0,680.0,2023,740.0,,2009.0,560.0,2009.0,560.0,2010.0,1,5.0,6,1.0,1,41,2.0,-2.0,1.0,1.0,1.0,2009.0
1733,83410,2010,RC,2011.0,660.0,2023,730.0,,2010.0,500.0,2010.0,500.0,2010.0,1,6.0,6,1.0,1,41,1.0,-1.0,0.0,1.0,0.0,2010.0
1734,83410,2010,RC,2011.0,800.0,2023,890.0,,2010.0,730.0,2010.0,730.0,2010.0,1,6.0,6,1.0,1,41,1.0,-1.0,0.0,1.0,0.0,2010.0
1735,83410,2010,RC,2011.0,930.0,2023,1030.0,,2010.0,850.0,2010.0,850.0,2010.0,1,6.0,6,1.0,1,41,1.0,-1.0,0.0,1.0,0.0,2010.0
1795,80172,2010,RC,2011.0,6820.0,2023,8380.0,,2009.0,5110.0,2009.0,5110.0,2010.0,1,4.0,6,1.0,1,41,2.0,-2.0,1.0,1.0,1.0,2009.0
1796,80172,2010,RC,2011.0,4950.0,2023,5210.0,,2009.0,4100.0,2009.0,4100.0,2010.0,1,4.0,6,1.0,1,41,2.0,-2.0,1.0,1.0,1.0,2009.0
1797,80172,2010,RC,2011.0,3940.0,2023,4610.0,,2009.0,2380.0,2009.0,2380.0,2010.0,1,4.0,6,1.0,1,41,2.0,-2.0,1.0,1.0,1.0,2009.0
1799,80172,2010,RC,2011.0,2820.0,2023,3010.0,,2009.0,2330.0,2009.0,2330.0,2010.0,1,5.0,6,1.0,1,41,2.0,-2.0,1.0,1.0,1.0,2009.0
1800,80172,2010,RC,2011.0,3030.0,2023,3380.0,,2009.0,2020.0,2009.0,2020.0,2010.0,1,5.0,6,1.0,1,41,2.0,-2.0,1.0,1.0,1.0,2009.0
1837,80197,2007,RC,2012.0,3130.0,2032,4070.0,,2012.0,3220.0,2009.0,2600.0,2012.0,1,4.0,6,1.0,1,41,0.0,-3.0,3.0,0.0,0.0,2012.0
1841,80198,2007,RC,2012.0,2080.0,2032,2460.0,,2012.0,1150.0,2009.0,1840.0,2012.0,1,5.0,6,1.0,1,41,0.0,-3.0,3.0,0.0,0.0,2012.0
1867,83079,2008,MR,2012.0,24400.0,2032,34590.0,,2013.0,19530.0,2009.0,22200.0,2012.0,1,3.0,6,1.0,2,41,-1.0,-3.0,3.0,0.0,-1.0,2009.0
1891,83079,2008,MR,2012.0,22920.0,2032,29340.0,,2013.0,26250.0,2009.0,28180.0,2012.0,1,3.0,6,1.0,2,41,-1.0,-3.0,3.0,0.0,-1.0,2009.0
1911,75529,2009,RC,2012.0,56940.0,2032,82980.0,,2013.0,46320.0,2010.0,47190.0,2012.0,1,1.0,6,1.0,1,41,-1.0,-2.0,2.0,0.0,-1.0,2010.0
1924,77592,2009,MR,2012.0,10470.0,2032,13260.0,,2013.0,8616.0,2011.0,8160.0,2010.0,1,4.0,6,1.0,1,41,-1.0,-1.0,-1.0,2.0,-3.0,2011.0
1925,77592,2009,MR,2012.0,11210.0,2032,14080.0,,2013.0,9746.0,2011.0,9230.0,2010.0,1,4.0,6,1.0,1,41,-1.0,-1.0,-1.0,2.0,-3.0,2011.0
1933,81328,2009,MR,2012.0,3050.0,2032,3660.0,,2013.0,2780.0,2010.0,3150.0,2010.0,1,5.0,6,1.0,1,41,-1.0,-2.0,0.0,2.0,-3.0,2010.0
1934,77592,2009,MR,2012.0,3460.0,2032,4020.0,,2011.0,3460.0,2011.0,3460.0,2010.0,1,5.0,6,1.0,1,41,1.0,-1.0,-1.0,2.0,-1.0,2011.0
1935,77592,2009,MR,2012.0,3190.0,2032,3620.0,,2013.0,3104.0,2011.0,3010.0,2010.0,1,5.0,6,1.0,1,41,-1.0,-1.0,-1.0,2.0,-3.0,2011.0
1938,87441,2009,MR,2012.0,2270.0,2032,2930.0,,2013.0,2173.0,2011.0,2230.0,2012.0,1,5.0,6,1.0,1,41,-1.0,-1.0,1.0,0.0,-1.0,2011.0
1949,79535,2009,MR,2012.0,51080.0,2032,69870.0,,2013.0,41060.0,2009.0,37760.0,2012.0,1,1.0,6,1.0,1,41,-1.0,-3.0,3.0,0.0,-1.0,2009.0
1950,83489,2009,MR,2012.0,72520.0,2032,76680.0,,2012.0,73371.0,2011.0,74530.0,2012.0,1,1.0,6,1.0,1,41,0.0,-1.0,1.0,0.0,0.0,2012.0
1967,84280,2009,MR,2012.0,12050.0,2032,14660.0,,2013.0,7140.0,2010.0,8680.0,2010.0,1,3.0,6,1.0,1,41,-1.0,-2.0,0.0,2.0,-3.0,2010.0
1985,87437,2009,MR,2012.0,4570.0,2032,5490.0,,2013.0,3630.0,2010.0,4970.0,2012.0,1,4.0,6,1.0,1,41,-1.0,-2.0,2.0,0.0,-1.0,2010.0
1991,89171,2010,RC,2012.0,17510.0,2032,24450.0,,2013.0,16982.0,2011.0,16360.0,2012.0,1,1.0,6,1.0,1,41,-1.0,-1.0,1.0,0.0,-1.0,2011.0
1992,80130,2010,RC,2012.0,35380.0,2032,48110.0,,2012.0,28863.0,2010.0,28650.0,2012.0,1,1.0,6,1.0,1,41,0.0,-2.0,2.0,0.0,0.0,2012.0
1995,82771,2010,MR,2012.0,3090.0,2032,3660.0,,2012.0,3090.0,2009.0,3000.0,2012.0,1,3.0,6,1.0,1,41,0.0,-3.0,3.0,0.0,0.0,2012.0
1996,82771,2010,MR,2012.0,3080.0,2032,3460.0,,2012.0,3200.0,2009.0,3020.0,2012.0,1,3.0,6,1.0,1,41,0.0,-3.0,3.0,0.0,0.0,2012.0
1997,82771,2010,MR,2012.0,3620.0,2032,4090.0,,2012.0,3600.0,2009.0,3550.0,2012.0,1,3.0,6,1.0,1,41,0.0,-3.0,3.0,0.0,0.0,2012.0
1998,82771,2010,MR,2012.0,3570.0,2032,4030.0,,2012.0,3250.0,2009.0,3500.0,2012.0,1,3.0,6,1.0,1,41,0.0,-3.0,3.0,0.0,0.0,2012.0
2000,88754,2010,MR,2012.0,23660.0,2032,28100.0,,2013.0,20440.0,2010.0,23210.0,2012.0,1,3.0,6,1.0,1,41,-1.0,-2.0,2.0,0.0,-1.0,2010.0
2004,81539,2010,MR,2012.0,6200.0,2032,7680.0,,2011.0,7740.0,2011.0,7740.0,2012.0,1,3.0,6,1.0,7,41,1.0,-1.0,1.0,0.0,1.0,2011.0
2005,81539,2010,MR,2012.0,7800.0,2032,9600.0,,2013.0,6897.0,2011.0,6720.0,2012.0,1,3.0,6,1.0,7,41,-1.0,-1.0,1.0,0.0,-1.0,2011.0
2006,81539,2010,MR,2012.0,7490.0,2032,9310.0,,2013.0,7883.0,2011.0,7680.0,2012.0,1,3.0,6,1.0,7,41,-1.0,-1.0,1.0,0.0,-1.0,2011.0
2007,19654,2010,RC,2012.0,6340.0,2032,7810.0,,2012.0,6010.0,2009.0,5810.0,2012.0,1,4.0,6,1.0,1,41,0.0,-3.0,3.0,0.0,0.0,2012.0
2042,16669,2010,MR,2012.0,85140.0,2032,122380.0,,2013.0,71460.0,2010.0,71800.0,2012.0,1,1.0,6,1.0,1,41,-1.0,-2.0,2.0,0.0,-1.0,2010.0
2043,16669,2010,MR,2012.0,75420.0,2032,110890.0,,2013.0,62480.0,2010.0,61590.0,2012.0,1,1.0,6,1.0,1,41,-1.0,-2.0,2.0,0.0,-1.0,2010.0
2044,85220,2010,MR,2012.0,63820.0,2032,79200.0,,2013.0,61680.0,2010.0,60970.0,2012.0,1,1.0,6,1.0,1,41,-1.0,-2.0,2.0,0.0,-1.0,2010.0
2046,82961,2010,MR,2012.0,47320.0,2024,58430.0,,2013.0,38770.0,2009.0,31290.0,2012.0,1,1.0,6,1.0,1,41,-1.0,-3.0,3.0,0.0,-1.0,2009.0
2047,82961,2010,MR,2012.0,59240.0,2024,70880.0,"Count not yet available for post opening year, section under construction",2013.0,49570.0,2009.0,41410.0,2012.0,1,1.0,6,1.0,1,41,-1.0,-3.0,3.0,0.0,-1.0,2009.0
2048,83388,2010,MR,2012.0,69310.0,2022,76590.0,,2013.0,59400.0,2009.0,56270.0,2012.0,1,1.0,6,1.0,1,41,-1.0,-3.0,3.0,0.0,-1.0,2009.0
2049,82507,2010,MR,2012.0,24010.0,2032,29880.0,,2013.0,22480.0,2009.0,23740.0,2012.0,1,3.0,6,1.0,1,41,-1.0,-3.0,3.0,0.0,-1.0,2009.0
2050,82507,2010,MR,2012.0,22790.0,2032,27760.0,,2013.0,18600.0,2009.0,22050.0,2012.0,1,3.0,6,1.0,1,41,-1.0,-3.0,3.0,0.0,-1.0,2009.0
2063,89505,2010,MR,2012.0,15230.0,2032,15230.0,,2012.0,22970.0,2008.0,25020.0,2012.0,1,4.0,6,1.0,1,41,0.0,-4.0,4.0,0.0,0.0,2012.0
2097,83418,2011,RC,2012.0,3590.0,2024,3590.0,,2012.0,3930.0,2009.0,3590.0,2012.0,1,5.0,6,1.0,1,41,0.0,-3.0,3.0,0.0,0.0,2012.0
2098,83418,2011,RC,2012.0,3030.0,2024,3030.0,,2012.0,3360.0,2009.0,3030.0,2012.0,1,5.0,6,1.0,1,41,0.0,-3.0,3.0,0.0,0.0,2012.0
2104,83418,2011,RC,2012.0,2840.0,2024,2840.0,,2013.0,2310.0,2010.0,2840.0,2012.0,1,5.0,6,1.0,1,41,-1.0,-2.0,2.0,0.0,-1.0,2010.0
2113,85276,2011,UNK,2012.0,58650.0,2024,62800.0,,2012.0,58830.0,2009.0,57610.0,2012.0,1,1.0,6,1.0,1,41,0.0,-3.0,3.0,0.0,0.0,2012.0
2121,91588,2011,MR,2012.0,49580.0,2024,52520.0,,2012.0,46120.0,2009.0,44980.0,2012.0,1,1.0,6,1.0,1,41,0.0,-3.0,3.0,0.0,0.0,2012.0
2122,85240,2011,MR,2012.0,81570.0,2032,91600.0,,2013.0,74950.0,2010.0,80570.0,2012.0,1,1.0,6,1.0,1,41,-1.0,-2.0,2.0,0.0,-1.0,2010.0
2132,23736,2011,MR,2012.0,18250.0,2024,20160.0,,2013.0,17070.0,2010.0,16480.0,2012.0,1,1.0,6,1.0,1,41,-1.0,-2.0,2.0,0.0,-1.0,2010.0
2133,23736,2011,MR,2012.0,17530.0,2024,19740.0,,2013.0,16520.0,2010.0,15600.0,2012.0,1,1.0,6,1.0,1,41,-1.0,-2.0,2.0,0.0,-1.0,2010.0
2134,23736,2011,MR,2012.0,17930.0,2024,19800.0,,2013.0,19950.0,2010.0,16200.0,2012.0,1,1.0,6,1.0,1,41,-1.0,-2.0,2.0,0.0,-1.0,2010.0
2135,23736,2011,MR,2012.0,17110.0,2024,18750.0,,2013.0,16340.0,2010.0,16780.0,2012.0,1,1.0,6,1.0,1,41,-1.0,-2.0,2.0,0.0,-1.0,2010.0
2136,85240,2011,MR,2012.0,59490.0,2032,66330.0,,2013.0,44000.0,2010.0,58810.0,2012.0,1,1.0,6,1.0,1,41,-1.0,-2.0,2.0,0.0,-1.0,2010.0
2137,85240,2011,MR,2012.0,46750.0,2032,54190.0,,2012.0,40354.0,2010.0,46010.0,2012.0,1,1.0,6,1.0,1,41,0.0,-2.0,2.0,0.0,0.0,2012.0
2138,90726,2011,MR,2012.0,43340.0,2032,51650.0,,2013.0,44270.0,2010.0,42510.0,2012.0,1,1.0,6,1.0,1,41,-1.0,-2.0,2.0,0.0,-1.0,2010.0
2139,79455,2011,MR,2012.0,6250.0,2024,6960.0,,2011.0,6190.0,2011.0,6190.0,2012.0,1,3.0,6,1.0,1,41,1.0,-1.0,1.0,0.0,1.0,2011.0
2140,79455,2011,MR,2012.0,9650.0,2024,10020.0,,2013.0,6216.0,2011.0,9620.0,2012.0,1,3.0,6,1.0,1,41,-1.0,-1.0,1.0,0.0,-1.0,2011.0
2141,79455,2011,MR,2012.0,11890.0,2024,12770.0,,2011.0,11820.0,2011.0,11820.0,2012.0,1,3.0,6,1.0,1,41,1.0,-1.0,1.0,0.0,1.0,2011.0
2142,79455,2011,MR,2012.0,11480.0,2024,12450.0,,2011.0,11400.0,2011.0,11400.0,2012.0,1,3.0,6,1.0,1,41,1.0,-1.0,1.0,0.0,1.0,2011.0
2143,79455,2011,MR,2012.0,5470.0,2024,5720.0,,2013.0,11448.0,2011.0,5450.0,2012.0,1,3.0,6,1.0,1,41,-1.0,-1.0,1.0,0.0,-1.0,2011.0
2144,79455,2011,MR,2012.0,5130.0,2024,5490.0,,2011.0,5100.0,2011.0,5100.0,2012.0,1,3.0,6,1.0,1,41,1.0,-1.0,1.0,0.0,1.0,2011.0
2147,88655,2011,MR,2012.0,4800.0,2024,5350.0,,2012.0,5510.0,2009.0,4660.0,2012.0,1,3.0,6,1.0,1,41,0.0,-3.0,3.0,0.0,0.0,2012.0
2148,88655,2011,MR,2012.0,10700.0,2024,11480.0,,2012.0,11100.0,2009.0,10500.0,2012.0,1,3.0,6,1.0,1,41,0.0,-3.0,3.0,0.0,0.0,2012.0
2149,88655,2011,MR,2012.0,12850.0,2024,13240.0,,2012.0,13240.0,2009.0,12750.0,2012.0,1,3.0,6,1.0,1,41,0.0,-3.0,3.0,0.0,0.0,2012.0
2150,90726,2011,MR,2012.0,25800.0,2032,28220.0,,2013.0,21120.0,2010.0,31290.0,2012.0,1,3.0,6,1.0,1,41,-1.0,-2.0,2.0,0.0,-1.0,2010.0
2177,83481,2012,MR,2012.0,15780.0,2032,19350.0,,2013.0,13070.0,2010.0,13140.0,2012.0,1,3.0,6,1.0,1,41,-1.0,-2.0,2.0,0.0,-1.0,2010.0
2178,83481,2012,MR,2012.0,10120.0,2032,12350.0,,2013.0,13070.0,2010.0,9800.0,2012.0,1,3.0,6,1.0,1,41,-1.0,-2.0,2.0,0.0,-1.0,2010.0
2188,16144,2007,MR,2013.0,14510.0,2032,15480.0,,2012.0,11440.0,2009.0,11810.0,2013.0,1,3.0,6,1.0,2,41,1.0,-4.0,4.0,0.0,1.0,2009.0
2189,16144,2007,MR,2013.0,23750.0,2032,24800.0,,2012.0,18410.0,2009.0,18100.0,2013.0,1,3.0,6,1.0,2,41,1.0,-4.0,4.0,0.0,1.0,2009.0
2190,16144,2007,MR,2013.0,17600.0,2032,19410.0,,2012.0,18410.0,2009.0,18100.0,2013.0,1,3.0,6,1.0,2,41,1.0,-4.0,4.0,0.0,1.0,2009.0
2191,16144,2007,MR,2013.0,13100.0,2032,14100.0,,2012.0,18410.0,2009.0,18100.0,2013.0,1,3.0,6,1.0,2,41,1.0,-4.0,4.0,0.0,1.0,2009.0
2192,16144,2007,MR,2013.0,15490.0,2032,18290.0,,2012.0,11030.0,2009.0,11670.0,2013.0,1,3.0,6,1.0,2,41,1.0,-4.0,4.0,0.0,1.0,2009.0
2207,83540,2008,MR,2013.0,2680.0,2033,3340.0,,2012.0,2010.0,2008.0,2290.0,2012.0,1,5.0,6,1.0,1,41,1.0,-5.0,4.0,1.0,0.0,2012.0
2236,83571,2008,MR,2013.0,34030.0,2033,34030.0,No Build,2013.0,24700.0,2009.0,37560.0,2013.0,1,3.0,6,1.0,2,41,0.0,-4.0,4.0,0.0,0.0,2013.0
2237,83571,2008,MR,2013.0,32950.0,2033,32950.0,No Build,2013.0,24700.0,2009.0,37560.0,2013.0,1,3.0,6,1.0,2,41,0.0,-4.0,4.0,0.0,0.0,2013.0
2238,83571,2008,MR,2013.0,33470.0,2033,33470.0,No Build,2013.0,24700.0,2009.0,37560.0,2013.0,1,3.0,6,1.0,2,41,0.0,-4.0,4.0,0.0,0.0,2013.0
2239,83571,2008,MR,2013.0,33050.0,2033,33050.0,No Build,2013.0,24700.0,2009.0,37560.0,2013.0,1,3.0,6,1.0,2,41,0.0,-4.0,4.0,0.0,0.0,2013.0
2240,83571,2008,MR,2013.0,31040.0,2033,31040.0,No Build,2013.0,24700.0,2009.0,37560.0,2013.0,1,3.0,6,1.0,2,41,0.0,-4.0,4.0,0.0,0.0,2013.0
2241,83571,2008,MR,2013.0,33420.0,2033,33420.0,No Build,2013.0,24700.0,2009.0,37560.0,2013.0,1,3.0,6,1.0,2,41,0.0,-4.0,4.0,0.0,0.0,2013.0
2242,83571,2008,MR,2013.0,32350.0,2033,32370.0,No Build,2013.0,24700.0,2009.0,37560.0,2013.0,1,3.0,6,1.0,2,41,0.0,-4.0,4.0,0.0,0.0,2013.0
2243,83571,2008,MR,2013.0,23190.0,2033,23210.0,No Build,2013.0,22480.0,2009.0,23740.0,2013.0,1,3.0,6,1.0,2,41,0.0,-4.0,4.0,0.0,0.0,2013.0
2244,83571,2008,MR,2013.0,33090.0,2033,33970.0,No Build,2013.0,30470.0,2009.0,33850.0,2013.0,1,3.0,6,1.0,2,41,0.0,-4.0,4.0,0.0,0.0,2013.0
