PID,YearForecastMade,ForecastMethod,OpeningYear,OYADTForecast,DesignYear,DYADTForecast,Notes,NearActualOpenYear,NearOpenYrCount,RecentYr,RecentYrCnt,Year,TollType,FunctionalClass,Methodology,AreaType,ImpromentType,State
101207,2015,,2016,5000,2028,6000,Functional Class unreliable,2015,5391,,,,1,4,6,1,12,41
101207,2015,,2016,5800,2028,7600,Functional Class unreliable,2015,5017,,,,1,4,6,1,12,41
101678,2015,,2016,3200,2026,4000,Functional Class unreliable,2015,2845,,,,1,4,6,1,12,41
101678,2015,,2016,3000,2026,3800,Functional Class unreliable,2015,2712,,,,1,4,6,1,12,41
101678,2015,,2016,4800,2026,5500,Functional Class unreliable,2015,4721,,,,1,4,6,1,12,41
101678,2015,,2016,4700,2026,5300,Functional Class unreliable,2015,4574,,,,1,4,6,1,12,41
,2015,,2016,8100,2028,8500,Functional Class unreliable,2015,8725,,,,1,4,6,1,12,41
,2015,,2016,7300,2028,7400,Functional Class unreliable,2015,5791,,,,1,4,6,1,12,41
,2015,,2016,9000,2028,9100,Functional Class unreliable,2015,9700,,,,1,4,6,1,12,41
88908,2015,,2016,4200,2036,5600,Functional Class unreliable,2015,3372,,,,1,4,6,1,12,41
91658,2015,,2016,4200,2028,5000,Functional Class unreliable,2015,3049,,,,1,4,6,1,12,41
,2015,,2016,5600,2036,8500,Functional Class unreliable,2015,5311,,,,1,4,6,1,12,41
96363,2015,,2016,6000,2036,6200,Functional Class unreliable,2015,6207,,,,1,4,6,,12,41
92127,2015,,2016,8980,2036,9490,Functional Class unreliable,2015,8042,,,,1,4,6,,2,41
,2015,,2016,34000,2028,36000,Functional Class unreliable,2015,33946,,,,1,4,6,,12,41
,2015,,2016,13000,2028,13000,Functional Class unreliable,2015,12564,,,,1,4,6,,12,41
,2015,,2016,15000,2028,15000,Functional Class unreliable,2015,6351,,,,1,4,6,,12,41
,2015,,2016,13000,2028,13000,Functional Class unreliable,2015,13028,,,,1,4,6,,12,41
101198,2015,,2016,7800,2026,7800,Functional Class unreliable,2015,7895,,,,1,4,6,,12,41
101198,2015,,2016,5900,2026,6500,Functional Class unreliable,2015,5789,,,,1,4,6,,12,41
,2015,,2016,8900,2028,9600,Functional Class unreliable,2015,3467,,,,1,4,6,,12,41
,2015,,2016,3300,2036,5100,Functional Class unreliable,2015,2543,,,,1,4,6,,12,41
91859,2015,,2016,4500,2028,4800,Functional Class unreliable,2015,4616,,,,1,5,6,,12,41
91859,2015,,2016,5100,2028,5300,Functional Class unreliable,2015,5185,,,,1,5,6,,12,41
94189,2015,,2016,7700,2028,8100,Functional Class unreliable,2015,9074,,,,1,5,6,,12,41
94189,2015,,2016,6300,2028,7000,Functional Class unreliable,2015,5655,,,,1,5,6,,12,41
94189,2015,,2016,4100,2028,4300,Functional Class unreliable,2015,5647,,,,1,5,6,,12,41
101393,2015,,2016,4500,2028,4800,Functional Class unreliable,2015,4144,,,,1,5,6,,12,41
101393,2015,,2016,8100,2028,8900,Functional Class unreliable,2015,7182,,,,1,5,6,,12,41
101207,2015,,2016,5500,2028,6400,Functional Class unreliable,2015,4561,,,,1,5,6,,12,41
,2015,,2016,8200,2036,11000,Functional Class unreliable,2015,8144,,,,1,5,6,,12,41
84514,2015,,2016,1500,2028,1500,Functional Class unreliable,2015,1711,,,,1,5,6,,12,41
99215,2015,,2016,4610,2036,5020,Functional Class unreliable,2015,3553,,,,1,5,6,1,12,41
101903,2015,,2016,2470,2036,3930,Functional Class unreliable,2015,2108,,,,1,5,6,1,2,41
101903,2015,,2016,2300,2036,3020,Functional Class unreliable,2015,2150,,,,1,5,6,1,2,41
100560,2015,,2016,7000,2028,8200,Functional Class unreliable,2015,6910,,,,1,5,6,1,12,41
91859,2015,,2016,3600,2028,3900,Functional Class unreliable,2015,3708,,,,1,5,6,1,12,41
94189,2015,,2016,5200,2028,5500,Functional Class unreliable,2015,5924,,,,1,5,6,1,12,41
94189,2015,,2016,2300,2028,2800,Functional Class unreliable,2015,2333,,,,1,5,6,1,12,41
94189,2015,,2016,1000,2028,1100,Functional Class unreliable,2015,936,,,,1,5,6,1,12,41
97211,2015,,2016,5300,2036,7700,Functional Class unreliable,2015,5079,,,,1,5,6,1,12,41
92438,2015,,2016,1700,2028,1700,Functional Class unreliable,2015,1734,,,,1,5,6,1,12,41
92438,2015,,2016,1400,2028,1800,Functional Class unreliable,2015,1397,,,,1,5,6,1,12,41
,2015,,2016,1300,2028,1500,Functional Class unreliable,2015,1230,,,,1,5,6,1,12,41
96362,2015,,2016,100,2036,100,Functional Class unreliable,2015,96,,,,1,5,6,1,12,41
91458,2015,,2016,630,2028,740,Functional Class unreliable,2015,696,,,,1,5,6,1,12,41
101198,2015,,2016,1800,2026,1800,Functional Class unreliable,2015,1800,,,,1,5,6,1,12,41
101198,2015,,2016,2400,2026,2400,Functional Class unreliable,2015,2446,,,,1,5,6,1,12,41
101198,2015,,2016,2600,2026,2600,Functional Class unreliable,2015,2653,,,,1,5,6,1,12,41
97337,2015,,2016,2300,2036,2500,Functional Class unreliable,2015,2131,,,,1,5,6,1,12,41
,2015,,2016,840,2028,840,Functional Class unreliable,2015,602,,,,1,5,6,1,12,41
,2015,,2016,920,2028,1100,Functional Class unreliable,2015,903,,,,1,5,6,1,12,41
97488,2015,,2016,1700,2036,1700,Functional Class unreliable,2015,1554,,,,1,5,6,1,12,41
,2015,,2016,2800,2028,2800,Functional Class unreliable,2015,2504,,,,1,5,6,1,12,41
88947,2015,,2016,960,2036,1200,Functional Class unreliable,2015,751,,,,1,5,6,1,12,41
100975,2015,,2016,3300,2036,3300,Functional Class unreliable,2015,3458,,,,1,5,6,1,12,41
99708,2015,,2016,11000,2028,12000,Functional Class unreliable,2015,10615,,,,1,5,6,1,12,41
85137,2015,,2016,1400,2028,1700,Functional Class unreliable,2015,1546,,,,1,5,6,1,12,41
85137,2015,,2016,3500,2028,3500,Functional Class unreliable,2015,4417,,,,1,5,6,1,12,41
85137,2015,,2016,5600,2028,6000,Functional Class unreliable,2015,5421,,,,1,5,6,1,12,41
85137,2015,,2016,7900,2028,8900,Functional Class unreliable,2015,9241,,,,1,5,6,1,12,41
85137,2015,,2016,3200,2028,3200,Functional Class unreliable,2015,3401,,,,1,5,6,1,12,41
87067,2015,,2016,810,2028,1100,Functional Class unreliable,2015,1136,,,,1,5,6,1,12,41
87067,2015,,2016,1100,2028,1400,Functional Class unreliable,2015,1519,,,,1,5,6,1,12,41
,2015,,2016,1700,2036,2200,Functional Class unreliable,2015,1737,,,,1,5,6,1,12,41
,2015,,2016,2700,2036,3400,Functional Class unreliable,2015,2682,,,,1,5,6,1,12,41
101207,2015,,2016,4000,2028,5300,Functional Class unreliable,2015,3769,,,,1,5,6,1,12,41
101207,2015,,2016,1500,2028,2000,Functional Class unreliable,2015,1312,,,,1,5,6,1,12,41
100065,2015,,2016,460,2036,600,Functional Class unreliable,2015,413,,,,1,5,6,1,12,41
100068,2015,,2016,460,2036,590,Functional Class unreliable,2015,351,,,,1,5,6,1,12,41
100070,2015,,2016,460,2036,600,Functional Class unreliable,2015,413,,,,1,5,6,1,12,41
101207,2015,,2016,1900,2028,2400,Functional Class unreliable,2015,1582,,,,1,5,6,1,12,41
101207,2015,,2016,5500,2028,6200,Functional Class unreliable,2015,6068,,,,1,5,6,1,12,41
101207,2015,,2016,3300,2028,3700,Functional Class unreliable,2015,3041,,,,1,5,6,1,12,41
101207,2015,,2016,5500,2028,6600,Functional Class unreliable,2015,4561,,,,1,5,6,1,12,41
101207,2015,,2016,3300,2028,3400,Functional Class unreliable,2015,3069,,,,1,5,6,1,12,41
101207,2015,,2016,2500,2028,2500,Functional Class unreliable,2015,2314,,,,1,5,6,1,12,41
101207,2015,,2016,1600,2028,2100,Functional Class unreliable,2015,1410,,,,1,5,6,1,12,41
101209,2015,,2016,1100,2026,1100,Functional Class unreliable,2015,1279,,,,1,5,6,1,12,41
101209,2015,,2016,2500,2026,2500,Functional Class unreliable,2015,2777,,,,1,5,6,1,12,41
101209,2015,,2016,3000,2026,3200,Functional Class unreliable,2015,3297,,,,1,5,6,1,12,41
101209,2015,,2016,1700,2026,1700,Functional Class unreliable,2015,1922,,,,1,5,6,1,12,41
101209,2015,,2016,2200,2026,2200,Functional Class unreliable,2015,2532,,,,1,5,6,1,12,41
101209,2015,,2016,1400,2026,1400,Functional Class unreliable,2015,1571,,,,1,5,6,1,12,41
,2015,,2016,2400,2028,2600,Functional Class unreliable,2015,2302,,,,1,5,6,1,12,41
,2015,,2016,190,2028,190,Functional Class unreliable,2015,146,,,,1,5,6,1,12,41
,2015,,2016,2500,2036,3000,Functional Class unreliable,2015,1763,,,,1,5,6,1,12,41
,2015,,2016,1100,2028,1100,Functional Class unreliable,2015,1290,,,,1,5,6,1,12,41
,2015,,2016,2900,2028,3000,Functional Class unreliable,2015,3086,,,,1,5,6,1,12,41
,2015,,2016,4000,2028,4100,Functional Class unreliable,2015,4614,,,,1,5,6,1,12,41
88947,2015,,2016,550,2036,580,Functional Class unreliable,2015,534,,,,1,5,6,1,12,41
84514,2015,,2016,1500,2028,1800,Functional Class unreliable,2015,863,,,,1,5,6,1,12,41
88919,2015,,2016,1100,2036,1700,Functional Class unreliable,2015,1012,,,,1,5,6,1,12,41
96381,2015,,2016,3400,2036,3600,Functional Class unreliable,2015,3528,,,,1,5,6,1,12,41
96459,2015,,2016,3600,2036,3700,Functional Class unreliable,2015,3736,,,,1,5,6,1,12,41
,2015,,2016,90,2028,980,Functional Class unreliable,2015,1012,,,,1,5,6,1,12,41
84351,2015,,2016,770,2028,780,Functional Class unreliable,2015,795,,,,1,5,6,1,12,41
87180,2015,,2016,1300,2028,1300,Functional Class unreliable,2015,1311,,,,1,5,6,1,12,41
100560,2015,,2016,2200,2028,3300,Functional Class unreliable,2015,3772,,,,1,5,6,1,12,41
100560,2015,,2016,2900,2028,3300,Functional Class unreliable,2015,2890,,,,1,5,6,1,12,41
99457,2015,,2016,1900,2036,1900,Functional Class unreliable,2015,1971,,,,1,5,6,1,12,41
,2015,,2016,5100,2036,7900,Functional Class unreliable,2015,4894,,,,1,5,6,1,12,41
96363,2015,,2016,5900,2036,5900,Functional Class unreliable,2015,4996,,,,1,5,6,,12,41
93855,2015,,2016,2600,2036,3100,Functional Class unreliable,2015,2672,,,,1,5,6,,12,41
100989,2015,,2016,3300,2036,3500,Functional Class unreliable,2015,3326,,,,1,5,6,,12,41
96459,2015,,2016,260,2036,340,Functional Class unreliable,2015,259,,,,1,6,6,1,12,41
100000,2016,,2016,84000,2040,89000,Functional Class unreliable,2015,88379,,,,1,1,6,,12,41
77527,2016,,2016,127000,2036,137000,Functional Class unreliable,2015,131055,,,,1,1,6,,12,41
96987,2016,,2016,60000,2035,66000,Functional Class unreliable,2015,94067,,,,1,1,6,,12,41
77527,2016,,2016,134000,2036,135000,Functional Class unreliable,2015,138645,,,,1,1,6,,12,41
77527,2016,,2016,136000,2036,159000,Functional Class unreliable,2015,136653,,,,1,1,6,,12,41
77527,2016,,2016,120000,2036,135000,Functional Class unreliable,2015,104361,,,,1,1,6,,12,41
90900,2016,,2016,147000,2036,156000,Functional Class unreliable,2015,159701,,,,1,1,6,,12,41
90900,2016,,2016,99000,2036,107000,Functional Class unreliable,2015,107118,,,,1,1,6,,12,41
90900,2016,,2016,122000,2036,132000,Functional Class unreliable,2015,129954,,,,1,1,6,,12,41
90900,2016,,2016,113000,2036,121000,Functional Class unreliable,2015,118745,,,,1,1,6,,12,41
,2016,,2016,46000,2016,46000,Functional Class unreliable,2015,44649,,,,1,1,6,1,12,41
84468,2016,,2016,25000,2037,31000,Functional Class unreliable,2015,22783,,,,1,1,6,,12,41
,2016,,2016,18000,2036,18000,Functional Class unreliable,2015,18812,,,,1,1,6,,12,41
103155,2016,,2016,50000,2036,57000,Functional Class unreliable,2015,46840,,,,1,1,6,,12,41
,2016,,2016,30150,2036,3150,Functional Class unreliable,2015,29169,,,,1,1,6,,2,41
,2016,,2016,20000,2036,27000,Functional Class unreliable,2015,19654,,,,1,1,6,,12,41
101533,2016,,2016,15000,2036,18000,Functional Class unreliable,2015,15288,,,,1,1,6,1,12,41
,2016,,2016,15000,2036,18000,Functional Class unreliable,2015,15288,,,,1,1,6,1,12,41
,2016,,2016,12000,2028,13000,Functional Class unreliable,2015,14769,,,,1,1,6,1,12,41
,2016,,2016,16000,2028,18000,Functional Class unreliable,2015,16712,,,,1,1,6,,12,41
,2016,,2016,13000,2028,14000,Functional Class unreliable,2015,15896,,,,1,1,6,,12,41
,2016,,2016,19000,2036,20000,Functional Class unreliable,2015,19396,,,,1,3,6,,12,41
,2016,,2016,27000,2036,35000,Functional Class unreliable,2015,29521,,,,1,3,6,,12,41
,2016,,2016,17030,2036,21980,Functional Class unreliable,2015,24451,,,,1,3,6,,1,41
101435,2016,,2016,28000,2026,30000,Functional Class unreliable,2015,27139,,,,1,3,6,,12,41
101435,2016,,2016,13000,2026,14000,Functional Class unreliable,2015,12464,,,,1,3,6,,12,41
102283,2016,,2016,20000,2036,20000,Functional Class unreliable,2015,20680,,,,1,3,6,,12,41
,2016,,2016,26350,2036,28010,Functional Class unreliable,2015,23055,,,,1,3,6,,12,41
,2016,,2016,25400,2036,27030,Functional Class unreliable,2015,23055,,,,1,3,6,,12,41
,2016,,2016,25310,2036,26940,Functional Class unreliable,2015,23055,,,,1,3,6,,12,41
,2016,,2016,24810,2036,26440,Functional Class unreliable,2015,23055,,,,1,3,6,,12,41
,2016,,2016,24810,2036,26440,Functional Class unreliable,2015,23055,,,,1,3,6,,12,41
,2016,,2016,24510,2036,26140,Functional Class unreliable,2015,23055,,,,1,3,6,,12,41
,2016,,2016,24520,2036,26150,Functional Class unreliable,2015,23055,,,,1,3,6,,12,41
,2016,,2016,24230,2036,25730,Functional Class unreliable,2015,23055,,,,1,3,6,,12,41
,2016,,2016,23180,2036,24630,Functional Class unreliable,2015,23055,,,,1,3,6,,12,41
,2016,,2016,14000,2036,17000,Functional Class unreliable,2015,14063,,,,1,3,6,,12,41
103059,2016,,2016,32000,2036,37000,Functional Class unreliable,2015,21307,,,,1,3,6,,12,41
90903,2016,,2016,4000,2036,5100,Functional Class unreliable,2015,3971,,,,1,3,6,1,12,41
99336,2016,,2016,9970,2036,10820,Functional Class unreliable,2015,7722,,,,1,3,6,,2,41
99336,2016,,2016,10910,2036,11820,Functional Class unreliable,2015,7722,,,,1,3,6,,2,41
99336,2016,,2016,10070,2036,10090,Functional Class unreliable,2015,7722,,,,1,3,6,,2,41
,2016,,2016,17000,2036,17000,Functional Class unreliable,2015,17540,,,,1,3,6,,12,41
84468,2016,,2016,4300,2037,4600,Functional Class unreliable,2015,1952,,,,1,4,6,,12,41
84468,2016,,2016,4400,2037,5600,Functional Class unreliable,2015,2063,,,,1,4,6,,12,41
84468,2016,,2016,11000,2037,12000,Functional Class unreliable,2015,7248,,,,1,4,6,,12,41
84468,2016,,2016,1700,2037,1700,Functional Class unreliable,2015,3044,,,,1,4,6,,12,41
,2016,,2016,7580,2036,10180,Functional Class unreliable,2015,6227,,,,1,4,6,,2,41
,2016,,2016,13000,2036,14000,Functional Class unreliable,2015,12874,,,,1,4,6,,12,41
,2016,,2016,6400,2036,6700,Functional Class unreliable,2015,6227,,,,1,4,6,,12,41
101435,2016,,2016,5200,2026,6400,Functional Class unreliable,2015,4844,,,,1,4,6,,12,41
101435,2016,,2016,4700,2026,6000,Functional Class unreliable,2015,3661,,,,1,4,6,,12,41
,2016,,2016,18000,2036,23000,Functional Class unreliable,2015,17835,,,,1,4,6,,12,41
,2016,,2016,4400,2036,4700,Functional Class unreliable,2015,4642,,,,1,4,6,1,12,41
,2016,,2016,13000,2036,15000,Functional Class unreliable,2015,12798,,,,1,5,6,,12,41
,2016,,2016,3100,2028,3100,Functional Class unreliable,2015,3629,,,,1,5,6,,12,41
,2016,,2016,4000,2028,4000,Functional Class unreliable,2015,3629,,,,1,5,6,,12,41
,2016,,2016,1600,2028,1700,Functional Class unreliable,2015,1648,,,,1,5,6,1,12,41
100980,2016,,2016,3100,2036,4000,Functional Class unreliable,2015,3008,,,,1,5,6,1,12,41
99697,2016,,2016,5000,2036,6300,Functional Class unreliable,2015,4985,,,,1,5,6,1,12,41
99697,2016,,2016,4400,2036,5100,Functional Class unreliable,2015,4341,,,,1,5,6,1,12,41
,2016,,2016,2100,2028,2100,Functional Class unreliable,2015,2099,,,,1,5,6,1,12,41
101508,2016,,2016,880,2036,880,Functional Class unreliable,2015,1025,,,,1,5,6,1,12,41
,2016,,2016,170,2028,170,Functional Class unreliable,2015,178,,,,1,5,6,1,12,41
,2016,,2016,520,2028,520,Functional Class unreliable,2015,464,,,,1,5,6,1,12,41
,2016,,2016,2400,2028,2600,Functional Class unreliable,2015,2302,,,,1,5,6,1,12,41
,2016,,2016,2200,2028,2500,Functional Class unreliable,2015,4551,,,,1,5,6,1,12,41
101525,2016,,2016,1100,2036,1100,Functional Class unreliable,2015,1184,,,,1,5,6,1,12,41
92603,2016,,2016,1600,2036,1800,Functional Class unreliable,2015,1661,,,,1,5,6,1,12,41
,2016,,2016,930,2036,960,Functional Class unreliable,2015,964,,,,1,5,6,1,12,41
,2016,,2016,3900,2028,4200,Functional Class unreliable,2015,2999,,,,1,5,6,1,12,41
101500,2016,,2016,1100,2036,1600,Functional Class unreliable,2015,834,,,,1,5,6,,12,41
,2016,,2016,840,2028,840,Functional Class unreliable,2015,880,,,,1,6,6,1,12,41
82632,2011,MR,2017,18310,2037,20520,,2015,12054,2011,13010,#N/A,1,3,6,1,2,41
82632,2011,MR,2017,14560,2037,16450,,2015,18369,2011,18180,#N/A,1,3,6,1,2,41
82632,2011,MR,2017,13880,2037,14820,,2015,14335,2011,14510,#N/A,1,4,6,1,2,41
82632,2011,MR,2017,10290,2037,10690,,2015,14486,2011,16330,#N/A,1,4,6,1,2,41
80192,2012,UNK,2017,11575,2037,13280,,2015,10450,,,#N/A,1,5,6,1,11,41
80192,2012,UNK,2017,11564,2037,16047,,2015,8254,,,#N/A,1,5,6,1,11,41
80192,2012,UNK,2017,2475,2037,2502,,2015,2632,,,#N/A,1,5,6,1,11,41
80192,2012,UNK,2017,4472,2037,5152,,2015,4082,,,#N/A,1,5,6,1,11,41
80192,2012,UNK,2017,15255,2037,20399,,2015,10880,,,#N/A,1,5,6,1,11,41
,2012,UNK,2017,2700,2037,2700,,2015,3167,,,#N/A,1,5,6,1,12,41
12343,2012,UNK,2017,102440,2037,110200,,2015,118745,2010,99720,#N/A,1,1,6,1,1,41
81725,2012,UNK,2017,37730,2037,41020,,2015,23296,2010,36900,#N/A,1,1,6,1,1,41
81725,2012,UNK,2017,35350,2037,38560,,2015,43301,2010,36900,#N/A,1,1,6,1,1,41
80192,2012,UNK,2017,23685,2037,27630,,2015,36813,,,#N/A,1,1,6,1,11,41
92910,2012,UNK,2017,61440,2037,63920,,2015,68753,,,#N/A,1,1,6,1,11,41
92910,2012,UNK,2017,91052,2037,92940,,2015,82613,,,#N/A,1,1,6,1,11,41
80192,2012,UNK,2017,38911,2037,40045,,2015,44746,,,#N/A,1,1,6,1,11,41
93592,2012,UNK,2017,90630,2037,108380,,2015,73725,,,#N/A,1,1,6,1,2,41
93592,2012,UNK,2017,96110,2037,112620,,2015,81343,,,#N/A,1,1,6,1,2,41
76032,2012,UNK,2017,75570,2037,78330,,2015,83634,,,#N/A,1,1,6,1,2,41
76032,2012,UNK,2017,70390,2037,73420,,2015,75973,,,#N/A,1,1,6,1,2,41
93592,2012,UNK,2017,100890,2037,116740,,2015,70185,,,#N/A,1,1,6,1,2,41
93592,2012,UNK,2017,95700,2037,109550,,2015,82196,,,#N/A,1,1,6,1,2,41
93592,2012,UNK,2017,23200,2037,24270,,2015,10091,,,#N/A,1,1,6,1,2,41
93592,2012,UNK,2017,23720,2037,23920,,2015,20360,,,#N/A,1,1,6,1,2,41
93594,2012,UNK,2017,95510,2037,111320,,2015,68350,,,#N/A,1,1,6,1,2,41
93594,2012,UNK,2017,95700,2037,111550,,2015,68350,,,#N/A,1,1,6,1,2,41
94156,2012,UNK,2017,133000,2037,169000,,2015,121099,,,#N/A,1,1,6,1,12,41
76721,2012,UNK,2017,87680,2037,113730,,2015,75874,2010,78400,#N/A,1,1,6,1,1,41
76721,2012,UNK,2017,80830,2037,110100,,2015,75874,2010,70600,#N/A,1,1,6,1,1,41
76721,2012,UNK,2017,64200,2037,88040,,2015,67704,2010,55870,#N/A,1,1,6,1,1,41
76721,2012,UNK,2017,63680,2037,87210,,2015,53008,2010,55870,#N/A,1,1,6,1,1,41
76721,2012,UNK,2017,61800,2037,89830,,2015,53008,2010,52020,#N/A,1,1,6,1,1,41
92024,2012,UNK,2017,14220,2037,14220,,2015,11396,,,#N/A,1,3,6,1,1,41
92910,2012,UNK,2017,24540,2037,24590,,2015,19151,,,#N/A,1,3,6,1,11,41
92910,2012,UNK,2017,27510,2037,27580,,2015,22925,,,#N/A,1,3,6,1,11,41
92910,2012,UNK,2017,23760,2037,23880,,2015,15888,,,#N/A,1,3,6,1,11,41
23414,2012,UNK,2017,23590,2037,23590,,2015,18542,,,#N/A,1,4,6,1,1,41
93594,2012,UNK,2017,111810,2037,127620,,2015,76028,,,#N/A,1,4,6,1,2,41
88614,2012,UNK,2017,15000,2037,18000,,2015,10268,,,#N/A,1,4,6,1,12,41
93229,2012,UNK,2017,2700,2037,2700,,2015,3167,,,#N/A,1,5,6,1,12,41
92561,2013,UNK,2017,44660,2037,48860,,2015,44313,,,#N/A,1,1,6,1,3,41
92910,2013,UNK,2017,116240,2037,118130,,2015,16473,,,#N/A,1,1,6,1,11,41
92910,2013,UNK,2017,91050,2037,92940,,2015,22925,,,#N/A,1,1,6,1,11,41
92638,2013,UNK,2017,27030,2037,30070,,2015,77321,,,#N/A,1,1,6,1,11,41
92638,2013,UNK,2017,30289,2037,33320,,2015,77321,,,#N/A,1,1,6,1,11,41
92561,2013,UNK,2017,37310,2037,40800,,2015,26696,,,#N/A,1,1,6,1,3,41
92561,2013,UNK,2017,42500,2037,46530,,2015,41699,,,#N/A,1,1,6,1,3,41
93253,2013,UNK,2017,37000,2037,46000,,2015,33328,,,#N/A,1,1,6,1,12,41
,2013,UNK,2017,19000,2027,20000,,2015,20655,,,#N/A,1,3,6,1,12,41
93259,2013,UNK,2017,5000,2037,6400,,2015,4590,,,#N/A,1,3,6,1,12,41
91608,2013,UNK,2017,72000,2037,75000,,2015,61393,,,#N/A,1,3,6,1,12,41
92638,2013,UNK,2017,135500,2037,151380,Functional Class unreliable,2015,119893,,,#N/A,1,3,6,1,11,41
92910,2013,UNK,2017,61440,2037,63920,Functional Class unreliable,2015,8199,,,#N/A,1,3,6,1,11,41
92910,2013,UNK,2017,24540,2037,24590,Functional Class unreliable,2015,19151,,,#N/A,1,3,6,1,11,41
92910,2013,UNK,2017,19300,2037,19310,Functional Class unreliable,2015,8199,,,#N/A,1,3,6,1,11,41
92910,2013,UNK,2017,27510,2037,27580,Functional Class unreliable,2015,22925,,,#N/A,1,3,6,1,11,41
92910,2013,UNK,2017,28170,2037,28240,Functional Class unreliable,2015,22925,,,#N/A,1,3,6,1,11,41
92910,2013,UNK,2017,37840,2037,37920,Functional Class unreliable,2015,22925,,,#N/A,1,3,6,1,11,41
92910,2013,UNK,2017,32810,2037,32820,Functional Class unreliable,2015,22925,,,#N/A,1,3,6,1,11,41
92910,2013,UNK,2017,22530,2037,22550,Functional Class unreliable,2015,22925,,,#N/A,1,3,6,1,11,41
92638,2013,UNK,2017,23560,2037,26630,Functional Class unreliable,2015,77321,,,#N/A,1,3,6,1,11,41
92638,2013,UNK,2017,141060,2037,155710,Functional Class unreliable,2015,124195,,,#N/A,1,3,6,1,11,41
92638,2013,UNK,2017,26360,2037,29030,Functional Class unreliable,2015,77321,,,#N/A,1,3,6,1,11,41
92561,2013,UNK,2017,16520,2037,16820,Functional Class unreliable,2015,12216,,,#N/A,1,3,6,1,3,41
95318,2013,UNK,2017,26100,2037,36230,Functional Class unreliable,2015,13683,,,#N/A,1,3,6,1,2,41
95318,2013,UNK,2017,23170,2037,29130,Functional Class unreliable,2015,6570,,,#N/A,1,3,6,1,2,41
93254,2013,UNK,2017,870,2037,930,Functional Class unreliable,2015,1098,,,#N/A,1,3,6,1,12,41
94539,2013,UNK,2017,2700,2037,2900,Functional Class unreliable,2015,3167,,,#N/A,1,3,6,1,12,41
88612,2013,UNK,2017,890,2037,890,Functional Class unreliable,2015,946,,,#N/A,1,3,6,1,12,41
96095,2013,UNK,2017,41370,2037,62590,Functional Class unreliable,2015,38430,,,#N/A,1,4,6,1,1,41
82370,2013,UNK,2017,51450,2034,77010,Functional Class unreliable,2015,45023,,,#N/A,1,4,6,1,11,41
82370,2013,UNK,2017,54660,2034,79680,Functional Class unreliable,2015,45023,,,#N/A,1,4,6,1,11,41
92910,2013,UNK,2017,75540,2037,77650,Functional Class unreliable,2015,15888,,,#N/A,1,4,6,1,11,41
92910,2013,UNK,2017,19110,2037,19120,Functional Class unreliable,2015,8199,,,#N/A,1,4,6,1,11,41
92910,2013,UNK,2017,23760,2037,23880,Functional Class unreliable,2015,15888,,,#N/A,1,4,6,1,11,41
92638,2013,UNK,2017,20020,2037,23080,Functional Class unreliable,2015,77321,,,#N/A,1,4,6,1,11,41
91559,2013,UNK,2017,9000,2037,11000,Functional Class unreliable,2015,8290,,,#N/A,1,4,6,1,12,41
,2013,UNK,2017,2900,2037,4300,Functional Class unreliable,2015,2116,,,#N/A,1,4,6,1,12,41
94539,2013,UNK,2017,2700,2029,2800,Functional Class unreliable,2015,3167,,,#N/A,1,4,6,1,12,41
90289,2013,UNK,2017,25000,2037,27000,Functional Class unreliable,2015,23055,,,#N/A,1,4,6,1,12,41
,2013,UNK,2017,20000,2037,23000,Functional Class unreliable,2015,20983,,,#N/A,1,4,6,1,12,41
92910,2013,UNK,2017,23730,2037,23750,Functional Class unreliable,2015,15888,,,#N/A,1,5,6,1,11,41
92638,2013,UNK,2017,19670,2037,22840,Functional Class unreliable,2015,67900,,,#N/A,1,5,6,1,11,41
87628,2013,UNK,2017,110000,2037,123000,Functional Class unreliable,2015,108421,,,#N/A,1,5,6,1,12,41
90653,2013,UNK,2017,18000,2037,20000,Functional Class unreliable,2015,19331,,,#N/A,1,5,6,1,12,41
94539,2013,UNK,2017,2700,2037,2900,Functional Class unreliable,2015,3167,,,#N/A,1,5,6,1,12,41
91607,2013,UNK,2017,11000,2037,12000,Functional Class unreliable,2015,15738,,,#N/A,1,5,6,1,12,41
92561,2013,UNK,2017,46360,2037,50760,,2015,43792,,,#N/A,1,4,6,1,3,41
94680,2013,UNK,2017,5500,2037,7100,,2015,5747,,,#N/A,1,4,6,1,12,41
,2013,UNK,2017,1900,2037,1900,,2015,1714,,,#N/A,1,5,6,1,12,41
93253,2013,UNK,2017,470,2037,620,,2015,320,,,#N/A,1,5,6,1,12,41
94680,2013,UNK,2017,630,2037,720,,2015,114,,,#N/A,1,6,6,1,12,41
93254,2013,UNK,2017,860,2037,900,,,,,,#N/A,1,6,6,1,12,41
84301,2013,UNK,2017,14880,2037,15740,,2015,13714,,,#N/A,1,3,6,1,2,41
84301,2013,UNK,2017,12450,2037,13980,,2015,9416,,,#N/A,1,3,6,1,2,41
84301,2013,UNK,2017,14500,2037,16970,,2015,7324,,,#N/A,1,3,6,1,2,41
93593,2013,UNK,2017,14570,2037,15580,,2015,19704,,,#N/A,1,4,6,1,2,41
93593,2013,UNK,2017,22370,2037,24060,,2015,21616,,,#N/A,1,4,6,1,2,41
84301,2013,UNK,2017,12070,2037,12950,,2015,10958,,,#N/A,1,4,6,1,2,41
