,InternalProjectID_x,AverageCount,AverageForecast,Error,AbsError,PercentError,AbsPE,ImprovementType,YearForecastProduced,ForecastYear,State,Year_ofObservation,Decade_Count,Decade_ForecastProduced,Decade_Opening,Diff_Year,ForecastHorizon,InternalProjectID_y,FunctionalClass
497,422031-1,8600.0,8700.0,-100.0,100.0,-1.1494252870000001,1.1494252870000001,1.0,2008.0,2010.0,FL,2012.0,5,5,2008-2012,2.0,2,413576-1,3
498,422032-1,27000.0,29500.0,-2500.0,2500.0,-8.474576271,8.474576271,1.0,2009.0,2011.0,FL,2013.0,6,5,2008-2012,2.0,2,413577-1,4
499,422033-1,58500.0,59100.0,-600.0,600.0,-1.015228426,1.015228426,1.0,2007.0,2010.0,FL,2012.0,5,5,2008-2012,3.0,3,413578-1,3
500,422223-1,15900.0,14000.0,1900.0,1900.0,13.57142857,13.57142857,4.0,2009.0,2011.0,FL,2013.0,6,5,2008-2012,2.0,2,413582-1,3
501,422567-1,19900.0,18400.0,1500.0,1500.0,8.152173913,8.152173913,1.0,2008.0,2010.0,FL,2012.0,5,5,2008-2012,2.0,2,413583-1,3
502,422627-1,25000.0,23500.0,1500.0,1500.0,6.382978723,6.382978723,4.0,2011.0,2013.0,FL,2015.0,6,5,After 2012,2.0,2,413584-1,3
503,422683-1,33250.0,31850.0,1400.0,1400.0,4.395604396,4.395604396,1.0,2010.0,2012.0,FL,2014.0,6,5,2008-2012,2.0,2,413585-1,3
504,422707-1,67000.0,70350.0,-3350.0,3350.0,-4.7619047619999995,4.7619047619999995,1.0,2008.0,2011.0,FL,2013.0,6,5,2008-2012,3.0,3,413586-1,3
505,422708-1,16600.0,18400.0,-1800.0,1800.0,-9.782608696,9.782608696,1.0,2008.0,2010.0,FL,2012.0,5,5,2008-2012,2.0,2,413587-1,3
506,423096-1,6500.0,6600.0,-100.0,100.0,-1.515151515,1.515151515,4.0,2012.0,2014.0,FL,2016.0,6,5,After 2012,2.0,2,413589-1,3
507,423346-1,10600.0,9650.0,950.0,950.0,9.844559585,9.844559585,1.0,2008.0,2011.0,FL,2013.0,6,5,2008-2012,3.0,3,413590-1,3
508,423347-1,25500.0,31100.0,-5600.0,5600.0,-18.00643087,18.00643087,1.0,2008.0,2010.0,FL,2012.0,5,5,2008-2012,2.0,2,413592-1,3
509,423348-1,10800.0,13100.0,-2300.0,2300.0,-17.55725191,17.55725191,1.0,2008.0,2011.0,FL,2013.0,6,5,2008-2012,3.0,3,413594-1,3
510,423350-1,29000.0,18765.0,10235.0,10235.0,54.54303224,54.54303224,1.0,2008.0,2010.0,FL,2012.0,5,5,2008-2012,2.0,2,413595-1,3
511,423351-1,28000.0,31400.0,-3400.0,3400.0,-10.82802548,10.82802548,1.0,2009.0,2011.0,FL,2013.0,6,5,2008-2012,2.0,2,413596-1,3
512,423352-1,28000.0,40800.0,-12800.0,12800.0,-31.37254902,31.37254902,1.0,2008.0,2011.0,FL,2013.0,6,5,2008-2012,3.0,3,413603-1,3
513,423353-1,36000.0,28300.0,7700.0,7700.0,27.20848057,27.20848057,1.0,2008.0,2011.0,FL,2013.0,6,5,2008-2012,3.0,3,415973-1,4
514,423356-1,39750.0,43200.0,-3450.0,3450.0,-7.9861111110000005,7.9861111110000005,1.0,2008.0,2011.0,FL,2013.0,6,5,2008-2012,3.0,3,415977-1,3
515,423359-1,32500.0,35900.0,-3400.0,3400.0,-9.470752089,9.470752089,1.0,2007.0,2010.0,FL,2012.0,5,5,2008-2012,3.0,3,415978-1,3
516,423360-1,6000.0,3850.0,2150.0,2150.0,55.84415584,55.84415584,1.0,2008.0,2010.0,FL,2012.0,5,5,2008-2012,2.0,2,416153-1,4
517,423362-1,44000.0,47600.0,-3600.0,3600.0,-7.56302521,7.56302521,1.0,2009.0,2011.0,FL,2013.0,6,5,2008-2012,2.0,2,416187-1,3
518,423362-2,21500.0,24200.0,-2700.0,2700.0,-11.15702479,11.15702479,1.0,2010.0,2011.0,FL,2013.0,6,5,2008-2012,1.0,1,416187-1,4
519,423567-1,26524.0,30600.0,-4076.0,4076.0,-13.32026144,13.32026144,1.0,2009.0,2011.0,FL,2013.0,6,5,2008-2012,2.0,2,416188-1,3
520,423630-1,30500.0,39000.0,-8500.0,8500.0,-21.79487179,21.79487179,1.0,2009.0,2011.0,FL,2013.0,6,5,2008-2012,2.0,2,416189-1,4
521,424228-1,35277.0,43370.0,-8093.0,8093.0,-18.66036431,18.66036431,1.0,2008.0,2010.0,FL,2012.0,5,5,2008-2012,2.0,2,416194-1,3
522,424524-1,5800.0,5800.0,0.0,0.0,0.0,0.0,1.0,2010.0,2012.0,FL,2014.0,6,5,2008-2012,2.0,2,416219-1,4
523,424735-1,5800.0,5600.0,200.0,200.0,3.571428571,3.571428571,2.0,2009.0,2011.0,FL,2013.0,6,5,2008-2012,2.0,2,416221-1,4
524,424881-1,14000.0,16800.0,-2800.0,2800.0,-16.66666667,16.66666667,1.0,2010.0,2012.0,FL,2014.0,6,5,2008-2012,2.0,2,416407-1,3
525,424883-1,4600.0,5700.0,-1100.0,1100.0,-19.29824561,19.29824561,1.0,2009.0,2011.0,FL,2013.0,6,5,2008-2012,2.0,2,416408-1,3
526,424884-1,5300.0,6300.0,-1000.0,1000.0,-15.87301587,15.87301587,1.0,2009.0,2012.0,FL,2014.0,6,5,2008-2012,3.0,3,416518-1,1
527,424885-1,14500.0,14100.0,400.0,400.0,2.836879433,2.836879433,1.0,2009.0,2012.0,FL,2014.0,6,5,2008-2012,3.0,3,416657-1,3
528,424886-1,57000.0,56400.0,600.0,600.0,1.063829787,1.063829787,1.0,2009.0,2011.0,FL,2013.0,6,5,2008-2012,2.0,2,416740-1,3
529,424899-1,31000.0,32500.0,-1500.0,1500.0,-4.615384615,4.615384615,1.0,2010.0,2012.0,FL,2014.0,6,5,2008-2012,2.0,2,416753-1,4
530,426566-1,41424.0,47900.0,-6476.0,6476.0,-13.51983299,13.51983299,1.0,2007.0,2011.0,FL,2013.0,6,5,2008-2012,4.0,4,416773-1,3
531,665,10033.33333,10866.66667,-833.3333332999999,833.3333332999999,-7.668711656,7.668711656,12.0,2007.0,2008.0,WI,2008.0,4,5,2002-2008,1.0,1,416798-1,3
532,75077,10350.0,13345.0,-2995.0,2995.0,-22.4428625,22.4428625,1.0,2003.0,2004.0,OH,2009.0,5,5,2002-2008,1.0,1,416893-1,4
533,75078,10350.0,13345.0,-2995.0,2995.0,-22.4428625,22.4428625,3.0,2003.0,2004.0,OH,2009.0,5,5,2002-2008,1.0,1,416939-1,3
534,75086,28740.0,28897.5,-157.5,157.5,-0.545029847,0.545029847,1.0,2002.0,2003.0,OH,2008.0,4,5,2002-2008,1.0,1,417006-1,3
535,75182,7090.0,9052.5,-1962.5,1962.5,-21.67909417,21.67909417,2.0,2003.0,2005.0,OH,2006.0,4,5,2002-2008,2.0,2,417141-1,4
536,75186,47190.0,58555.0,-11365.0,11365.0,-19.40910255,19.40910255,11.0,2003.0,2004.0,OH,2010.0,5,5,2002-2008,1.0,1,417153-1,3
537,75253,22300.0,15750.0,6550.0,6550.0,41.58730159,41.58730159,1.0,2005.0,2007.0,OH,2009.0,5,5,2002-2008,2.0,2,417154-1,3
538,75408,4056.666667,4685.8366670000005,-629.17,629.17,-13.42705785,13.42705785,1.0,2006.0,2007.0,OH,2008.0,4,5,2002-2008,1.0,1,417158-1,3
539,75441,2300.0,3155.0,-855.0,855.0,-27.09984152,27.09984152,1.0,2010.0,2011.0,OH,2010.0,5,5,2008-2012,1.0,1,417165-1,3
540,75444,820.0,1111.0,-291.0,291.0,-26.19261926,26.19261926,1.0,2008.0,2010.0,OH,2008.0,4,5,2008-2012,2.0,2,417247-1,3
541,75472,9360.0,20608.5,-11248.5,11248.5,-54.5818473,54.5818473,3.0,2004.0,2008.0,OH,2007.0,4,5,2002-2008,4.0,4,417378-1,3
542,75477,35400.0,39087.0,-3687.0,3687.0,-9.432803745,9.432803745,1.0,2007.0,2010.0,OH,2008.0,4,5,2008-2012,3.0,3,417380-1,4
543,75529,47190.0,54336.0,-7146.0,7146.0,-13.15150177,13.15150177,1.0,2009.0,2012.0,OH,2010.0,5,5,2008-2012,3.0,3,418321-1,3
544,75643,63950.0,62835.0,1115.0,1115.0,1.77448874,1.77448874,1.0,2007.0,2010.0,OH,2009.0,5,5,2008-2012,3.0,3,418328-1,3
545,75691,7150.0,8870.0,-1720.0,1720.0,-19.39120631,19.39120631,1.0,2006.0,2006.0,OH,2006.0,4,5,2002-2008,0.0,0,418647-1,3
546,75736,33306.66667,27645.33333,5661.333333,5661.333333,20.47844121,20.47844121,3.0,2007.0,2011.0,OH,2009.0,5,5,2008-2012,4.0,4,419367-1,1
547,75861,1060.0,1197.5,-137.5,137.5,-11.482254699999999,11.482254699999999,2.0,2003.0,2007.0,OH,2008.0,4,5,2002-2008,4.0,4,419370-1,3
548,75863,59140.0,63423.666670000006,-4283.666667,4283.666667,-6.754050801,6.754050801,3.0,2008.0,2011.0,OH,2009.0,5,5,2008-2012,3.0,3,419557-1,3
549,75869,105157.5,95676.25,9481.25,9481.25,9.909721587,9.909721587,12.0,2004.0,2005.0,OH,2006.0,4,5,2002-2008,1.0,1,419561-1,3
550,75883,44545.0,57624.0,-13079.0,13079.0,-22.69714008,22.69714008,1.0,2003.0,2006.0,OH,2010.0,5,5,2002-2008,3.0,3,419562-1,3
551,75989,62920.0,70177.0,-7257.0,7257.0,-10.34099491,10.34099491,2.0,2003.0,2006.0,OH,2009.0,5,5,2002-2008,3.0,3,419563-1,3
552,76009,3310.0,4088.18,-778.18,778.18,-19.03487616,19.03487616,1.0,2005.0,2007.0,OH,2009.0,5,5,2002-2008,2.0,2,419564-1,4
553,76158,1240.0,1607.0,-367.0,367.0,-22.83758556,22.83758556,1.0,2004.0,2007.0,OH,2009.0,5,5,2002-2008,3.0,3,419581-1,3
554,76254,11620.0,22345.0,-10725.0,10725.0,-47.99731484,47.99731484,12.0,2005.0,2008.0,OH,2010.0,5,5,2002-2008,3.0,3,419582-1,4
555,76265,7160.0,6300.0,860.0,860.0,13.65079365,13.65079365,2.0,2003.0,2005.0,OH,2005.0,4,5,2002-2008,2.0,2,419583-1,4
556,76267,12970.0,16875.0,-3905.0,3905.0,-23.14074074,23.14074074,2.0,2004.0,2007.0,OH,2008.0,4,5,2002-2008,3.0,3,419584-1,3
557,76359,44250.0,49626.0,-5376.0,5376.0,-10.83303107,10.83303107,1.0,2008.0,2015.0,OH,2008.0,4,5,After 2012,7.0,6,419585-1,3
558,76375,7685.0,9200.25,-1515.25,1515.25,-16.46966115,16.46966115,2.0,2003.0,2007.0,OH,2010.0,5,5,2002-2008,4.0,4,419586-1,4
559,76378,23600.0,27418.0,-3818.0,3818.0,-13.92515865,13.92515865,2.0,2003.0,2008.0,OH,2009.0,5,5,2002-2008,5.0,5,419587-1,5
560,76411,34830.0,38232.0,-3402.0,3402.0,-8.898305085,8.898305085,1.0,2011.0,2013.0,OH,2011.0,5,5,After 2012,2.0,2,419587-2,5
561,76437,17685.0,22200.5,-4515.5,4515.5,-20.33963199,20.33963199,3.0,2004.0,2008.0,OH,2010.0,5,5,2002-2008,4.0,4,419588-1,3
562,76441,19420.0,21869.0,-2449.0,2449.0,-11.19850016,11.19850016,2.0,2004.0,2007.0,OH,2008.0,4,5,2002-2008,3.0,3,419588-2,3
563,76480,12740.0,17275.0,-4535.0,4535.0,-26.25180897,26.25180897,2.0,2004.0,2006.0,OH,2006.0,4,5,2002-2008,2.0,2,419589-1,3
564,76536,6080.0,7261.0,-1181.0,1181.0,-16.26497728,16.26497728,2.0,2007.0,2009.0,OH,2011.0,5,5,2008-2012,2.0,2,419591-1,3
565,76565,18815.0,22283.5,-3468.5,3468.5,-15.56532861,15.56532861,1.0,2004.0,2007.0,OH,2010.0,5,5,2002-2008,3.0,3,419592-1,3
566,76674,64800.0,93525.0,-28725.0,28725.0,-30.71371291,30.71371291,12.0,2004.0,2005.0,OH,2010.0,5,5,2002-2008,1.0,1,419593-1,3
567,76825,30795.0,31848.0,-1053.0,1053.0,-3.3063300680000003,3.3063300680000003,1.0,2008.0,2010.0,OH,2008.0,4,5,2008-2012,2.0,2,419595-1,3
568,76938,38710.0,39090.0,-380.0,380.0,-0.972115631,0.972115631,2.0,2009.0,2013.0,OH,2009.0,5,5,After 2012,4.0,4,419596-1,3
569,76968,28540.0,27436.0,1104.0,1104.0,4.023910191000001,4.023910191000001,12.0,2004.0,2005.0,OH,2007.0,4,5,2002-2008,1.0,1,419597-1A,3
570,76990,2380.0,2351.0,29.0,29.0,1.233517652,1.233517652,1.0,2007.0,2009.0,OH,2007.0,4,5,2008-2012,2.0,2,421621-1,3
571,77037,36310.0,41299.666,-4989.666,4989.666,-12.08161344,12.08161344,1.0,2006.0,2008.0,OH,2010.0,5,5,2002-2008,2.0,2,421974-1,4
572,77057,12556.66667,16516.33333,-3959.666667,3959.666667,-23.97424771,23.97424771,12.0,2003.0,2004.0,OH,2006.0,4,5,2002-2008,1.0,1,421975-1,3
573,77076,40047.5,46763.75,-6716.25,6716.25,-14.36208602,14.36208602,11.0,2004.0,2006.0,OH,2009.0,5,5,2002-2008,2.0,2,421976-1,4
574,77078,116150.0,132030.0,-15880.0,15880.0,-12.02756949,12.02756949,1.0,2005.0,2008.0,OH,2010.0,5,5,2002-2008,3.0,3,421977-1,3
575,77117,77060.0,87314.0,-10254.0,10254.0,-11.74382115,11.74382115,1.0,2006.0,2008.0,OH,2009.0,5,5,2002-2008,2.0,2,421978-1,3
576,77129,19106.66667,27326.66667,-8220.0,8220.0,-30.08050744,30.08050744,12.0,2004.0,2006.0,OH,2006.0,4,5,2002-2008,2.0,2,421979-1,4
577,77198,15060.0,23523.16667,-8463.166667,8463.166667,-35.978007500000004,35.978007500000004,3.0,2005.0,2007.0,OH,2010.0,5,5,2002-2008,2.0,2,421981-1,3
578,77242,62445.0,74914.8,-12469.8,12469.8,-16.64530907,16.64530907,11.0,2004.0,2008.0,OH,2010.0,5,5,2002-2008,4.0,4,421986-1,4
579,77244,37175.0,49777.5,-12602.5,12602.5,-25.317663600000003,25.317663600000003,2.0,2007.0,2007.0,OH,2010.0,5,5,2002-2008,0.0,0,421988-1,3
580,77248,92640.0,111634.0,-18994.0,18994.0,-17.01452962,17.01452962,11.0,2004.0,2015.0,OH,2009.0,5,5,After 2012,11.0,6,421989-1,3
581,77273,7633.333333,9043.333333,-1410.0,1410.0,-15.59159602,15.59159602,1.0,2006.0,2008.0,OH,2010.0,5,5,2002-2008,2.0,2,421990-1,3
582,77284,5646.25,7300.0,-1653.75,1653.75,-22.65410959,22.65410959,1.0,2006.0,2008.0,OH,2008.75,5,5,2002-2008,2.0,2,421991-1,3
583,77308,2140.0,2540.0,-400.0,400.0,-15.7480315,15.7480315,1.0,2006.0,2008.0,OH,2008.0,4,5,2002-2008,2.0,2,422001-1,3
584,77314,9766.666667,10411.66667,-645.0,645.0,-6.194973587000001,6.194973587000001,1.0,2008.0,2010.0,OH,2008.0,4,5,2008-2012,2.0,2,422002-1,3
585,77318,14700.0,18082.5,-3382.5,3382.5,-18.70593115,18.70593115,1.0,2008.0,2010.0,OH,2009.0,5,5,2008-2012,2.0,2,422003-1,3
586,77326,97596.66667,100576.6667,-2980.0,2980.0,-2.9629138630000003,2.9629138630000003,11.0,2004.0,2005.0,OH,2010.0,5,5,2002-2008,1.0,1,422004-1,3
587,77348,6666.666667,7387.776667,-721.11,721.11,-9.760852724,9.760852724,1.0,2006.0,2009.0,OH,2008.0,4,5,2008-2012,3.0,3,422005-1,4
588,77419,81910.0,120395.0,-38485.0,38485.0,-31.96561319,31.96561319,1.0,2008.0,2011.0,OH,2010.0,5,5,2008-2012,3.0,3,422008-1,4
589,77557,19660.0,16398.0,3262.0,3262.0,19.89266984,19.89266984,2.0,2004.0,2008.0,OH,2010.0,5,5,2002-2008,4.0,4,422009-1,4
590,77562,1600.0,1671.5,-71.5,71.5,-4.277594975,4.277594975,1.0,2007.0,2009.0,OH,2008.0,4,5,2008-2012,2.0,2,422010-1,4
591,77568,86960.0,91017.5,-4057.5,4057.5,-4.457933914,4.457933914,1.0,2009.0,2009.0,OH,2010.0,5,5,2008-2012,0.0,0,422011-1,3
592,77592,5965.0,6999.375,-1034.375,1034.375,-14.77810519,14.77810519,1.0,2009.0,2012.0,OH,2011.0,5,5,2008-2012,3.0,3,422012-1,4
593,77688,3310.0,4275.0,-965.0,965.0,-22.57309942,22.57309942,1.0,2004.0,2004.0,OH,2009.0,5,5,2002-2008,0.0,0,422018-1,3
594,77856,9113.333333,6705.666667,2407.666667,2407.666667,35.90495601,35.90495601,2.0,2008.0,2010.0,OH,2008.0,4,5,2008-2012,2.0,2,422019-1,3
595,77877,1100.0,1159.72,-59.72,59.72,-5.149518849,5.149518849,1.0,2005.0,2007.0,OH,2008.0,4,5,2002-2008,2.0,2,422020-1,3
596,77895,9410.0,12392.5,-2982.5,2982.5,-24.06697599,24.06697599,12.0,2005.0,2008.0,OH,2009.0,5,5,2002-2008,3.0,3,422022-1,3
597,77975,9640.0,10743.5,-1103.5,1103.5,-10.27132685,10.27132685,1.0,2006.0,2007.0,OH,2010.0,5,5,2002-2008,1.0,1,422023-1,3
598,78043,31410.0,37127.0,-5717.0,5717.0,-15.39849705,15.39849705,1.0,2007.0,2009.0,OH,2010.0,5,5,2008-2012,2.0,2,422024-1,3
599,78044,3130.0,3152.0,-22.0,22.0,-0.697969543,0.697969543,1.0,2005.0,2007.0,OH,2009.0,5,5,2002-2008,2.0,2,422024-2,3
600,78245,16583.0,17600.0,-1017.0,1017.0,-5.778409091,5.778409091,1.0,2012.0,2013.0,OH,2013.0,6,5,After 2012,1.0,1,422026-1,3
601,78248,7860.0,12797.5,-4937.5,4937.5,-38.58175425,38.58175425,1.0,2009.0,2010.0,OH,2010.0,5,5,2008-2012,1.0,1,422027-1,3
602,78267,18220.0,14025.0,4195.0,4195.0,29.91087344,29.91087344,2.0,2005.0,2008.0,OH,2010.0,5,5,2002-2008,3.0,3,422028-1,4
603,78277,23637.5,31658.0,-8020.5,8020.5,-25.33482848,25.33482848,1.0,2006.0,2010.0,OH,2008.0,4,5,2008-2012,4.0,4,422030-1,3
604,78278,12630.0,12987.0,-357.0,357.0,-2.748902749,2.748902749,2.0,2010.0,2014.0,OH,2010.0,5,5,After 2012,4.0,4,422030-2,3
605,78295,47730.0,50775.54545,-3045.545455,3045.545455,-5.998055614,5.998055614,11.0,2009.0,2010.0,OH,2009.0,5,5,2008-2012,1.0,1,422031-1,4
606,78300,9406.666667,9149.333333,257.3333333,257.3333333,2.8125910810000003,2.8125910810000003,2.0,2006.0,2011.0,OH,2008.0,4,5,2008-2012,5.0,5,422032-1,3
607,78425,42680.0,52406.5,-9726.5,9726.5,-18.55972065,18.55972065,1.0,2010.0,2014.0,OH,2010.0,5,5,After 2012,4.0,4,422033-1,3
608,78483,22670.0,29632.77667,-6962.776667,6962.776667,-23.49687559,23.49687559,1.0,2006.0,2008.0,OH,2010.0,5,5,2002-2008,2.0,2,422223-1,4
609,78898,1150.0,1876.5,-726.5,726.5,-38.71569411,38.71569411,1.0,2008.0,2011.0,OH,2008.0,4,5,2008-2012,3.0,3,422567-1,3
610,79014,16465.0,17340.0,-875.0,875.0,-5.046136101,5.046136101,2.0,2005.0,2009.0,OH,2009.0,5,5,2008-2012,4.0,4,422627-1,3
611,79016,29010.0,34983.33333,-5973.333333,5973.333333,-17.07479752,17.07479752,2.0,2005.0,2009.0,OH,2009.0,5,5,2008-2012,4.0,4,422683-1,3
612,79029,11390.0,12310.2825,-920.2825,920.2825,-7.475722022999999,7.475722022999999,12.0,2007.0,2009.0,OH,2008.0,4,5,2008-2012,2.0,2,422707-1,3
613,79078,76022.85714,73880.72381,2142.1333329999998,2142.1333329999998,2.8994482230000003,2.8994482230000003,12.0,2005.0,2005.0,OH,2009.0,5,5,2002-2008,0.0,0,422708-1,3
614,79175,29086.66667,29491.66667,-405.0,405.0,-1.373269285,1.373269285,12.0,2007.0,2010.0,OH,2007.0,4,5,2008-2012,3.0,3,423096-1,4
615,79258,11415.0,11194.25,220.75,220.75,1.9719945509999999,1.9719945509999999,2.0,2008.0,2010.0,OH,2008.0,4,5,2008-2012,2.0,2,423346-1,3
616,79400,11350.0,13000.0,-1650.0,1650.0,-12.69230769,12.69230769,12.0,2013.0,2013.0,OH,2013.0,6,5,After 2012,0.0,0,423347-1,3
617,79449,6659.166667,6937.778333,-278.6116667,278.6116667,-4.015862907,4.015862907,1.0,2006.0,2009.0,OH,2010.0,5,5,2008-2012,3.0,3,423348-1,3
618,79453,26110.0,27278.09571,-1168.095714,1168.095714,-4.282174704,4.282174704,1.0,2008.0,2010.0,OH,2008.0,4,5,2008-2012,2.0,2,423350-1,3
619,79455,8263.333333,8262.501667,0.831666667,0.831666667,0.010065555,0.010065555,1.0,2011.0,2012.0,OH,2011.0,5,5,2008-2012,1.0,1,423351-1,3
620,79489,9520.0,10815.0,-1295.0,1295.0,-11.97411003,11.97411003,1.0,2006.0,2009.0,OH,2009.0,5,5,2008-2012,3.0,3,423352-1,3
621,79535,37760.0,48261.5,-10501.5,10501.5,-21.75958062,21.75958062,1.0,2009.0,2012.0,OH,2009.0,5,5,2008-2012,3.0,3,423353-1,3
622,79601,15599.375,20187.8125,-4588.4375,4588.4375,-22.72875033,22.72875033,12.0,2007.0,2010.0,OH,2008.0,4,5,2008-2012,3.0,3,423356-1,4
623,79608,58200.0,57778.714289999996,421.2857143,421.2857143,0.7291365329999999,0.7291365329999999,1.0,2008.0,2010.0,OH,2008.0,4,5,2008-2012,2.0,2,423359-1,4
624,79745,11530.0,11894.375,-364.375,364.375,-3.0634228360000004,3.0634228360000004,1.0,2008.0,2010.0,OH,2009.0,5,5,2008-2012,2.0,2,423360-1,4
625,79748,10715.0,12046.875,-1331.875,1331.875,-11.05577173,11.05577173,1.0,2008.0,2010.0,OH,2009.0,5,5,2008-2012,2.0,2,423362-1,3
626,79855,2960.0,2960.0,0.0,0.0,0.0,0.0,1.0,2009.0,2011.0,OH,2009.0,5,5,2008-2012,2.0,2,423362-2,3
627,79944,28993.33333,48853.0,-19859.66667,19859.66667,-40.65188764,40.65188764,1.0,2006.0,2009.0,OH,2010.0,5,5,2008-2012,3.0,3,423567-1,1
628,79951,74937.5,85665.0625,-10727.5625,10727.5625,-12.52268099,12.52268099,1.0,2006.0,2007.0,OH,2010.0,5,5,2002-2008,1.0,1,423630-1,3
629,80005,85880.0,104220.0,-18340.0,18340.0,-17.59739014,17.59739014,1.0,2008.0,2011.0,OH,2009.0,5,5,2008-2012,3.0,3,424228-1,4
630,80030,48720.0,62781.0,-14061.0,14061.0,-22.39690352,22.39690352,12.0,2008.0,2010.0,OH,2009.0,5,5,2008-2012,2.0,2,424524-1,4
631,80057,830.0,802.0,28.0,28.0,3.49127182,3.49127182,1.0,2007.0,2011.0,OH,2009.0,5,5,2008-2012,4.0,4,424735-1,4
632,80059,14390.0,15294.0,-904.0,904.0,-5.9108146989999995,5.9108146989999995,1.0,2007.0,2011.0,OH,2009.0,5,5,2008-2012,4.0,4,424881-1,4
633,80065,30680.0,29708.33,971.67,971.67,3.2706988239999997,3.2706988239999997,1.0,2006.0,2007.0,OH,2008.0,4,5,2002-2008,1.0,1,424883-1,3
634,80096,7338.0,9488.5,-2150.5,2150.5,-22.66427781,22.66427781,2.0,2007.2,2011.2,OH,2009.0,5,5,2008-2012,4.0,4,424884-1,3
635,80102,49363.75,51636.75,-2273.0,2273.0,-4.4019036830000005,4.4019036830000005,11.0,2006.0,2008.0,OH,2008.875,5,5,2002-2008,2.0,2,424885-1,4
636,80114,1180.0,1583.0,-403.0,403.0,-25.45799116,25.45799116,1.0,2007.0,2011.0,OH,2009.0,5,5,2008-2012,4.0,4,424886-1,3
637,80119,48410.0,46039.0,2371.0,2371.0,5.1499815369999995,5.1499815369999995,1.0,2007.0,2010.0,OH,2008.0,4,5,2008-2012,3.0,3,424899-1,4
638,80122,1900.0,1700.0,200.0,200.0,11.76470588,11.76470588,12.0,2013.0,2013.0,OH,2013.0,6,5,After 2012,0.0,0,426566-1,3
639,80130,28863.0,35380.0,-6517.0,6517.0,-18.42001131,18.42001131,1.0,2010.0,2012.0,OH,2012.0,5,5,2008-2012,2.0,2,665,3
640,80139,1910.0,1779.0,131.0,131.0,7.363687465,7.363687465,1.0,2007.0,2010.0,OH,2008.0,4,5,2008-2012,3.0,3,75077,3
641,80141,4040.0,3735.0,305.0,305.0,8.165997323,8.165997323,1.0,2007.0,2011.0,OH,2010.0,5,5,2008-2012,4.0,4,75078,3
642,80142,1170.0,2387.5,-1217.5,1217.5,-50.994764399999994,50.994764399999994,1.0,2007.0,2011.0,OH,2010.0,5,5,2008-2012,4.0,4,75086,1
643,80145,7200.0,6991.0,209.0,209.0,2.989558003,2.989558003,1.0,2007.0,2010.0,OH,2008.0,4,5,2008-2012,3.0,3,75182,5
644,80168,8726.666667,10206.66667,-1480.0,1480.0,-14.50032658,14.50032658,1.0,2006.0,2008.0,OH,2008.0,4,5,2002-2008,2.0,2,75186,1
645,80169,16940.0,17844.165,-904.165,904.165,-5.0670064980000005,5.0670064980000005,1.0,2006.0,2009.0,OH,2008.0,4,5,2008-2012,3.0,3,75253,1
646,80171,690.0,595.0,95.0,95.0,15.96638655,15.96638655,1.0,2006.0,2009.0,OH,2009.0,5,5,2008-2012,3.0,3,75408,3
647,80173,3866.25,4053.75,-187.5,187.5,-4.625346901,4.625346901,1.0,2007.0,2009.0,OH,2009.0,5,5,2008-2012,2.0,2,75418,1
648,80174,2570.0,2783.64375,-213.64375,213.64375,-7.674967388,7.674967388,1.0,2008.0,2010.0,OH,2009.0,5,5,2008-2012,2.0,2,75441,5
649,80175,1730.0,1986.6666670000002,-256.6666667,256.6666667,-12.91946309,12.91946309,1.0,2006.0,2009.0,OH,2009.0,5,5,2008-2012,3.0,3,75443,5
650,80176,6000.0,7010.0,-1010.0,1010.0,-14.40798859,14.40798859,1.0,2006.0,2008.0,OH,2008.0,4,5,2002-2008,2.0,2,75444,6
651,80177,6275.0,8315.0,-2040.0,2040.0,-24.53397474,24.53397474,1.0,2006.0,2009.0,OH,2009.0,5,5,2008-2012,3.0,3,75472,3
652,80178,2710.0,3184.58,-474.58,474.58,-14.90243611,14.90243611,1.0,2008.0,2010.0,OH,2009.0,5,5,2008-2012,2.0,2,75477,1
653,80179,3436.666667,3233.333333,203.33333330000002,203.33333330000002,6.288659794,6.288659794,1.0,2006.0,2009.0,OH,2009.0,5,5,2008-2012,3.0,3,75518,3
654,80181,4293.333333,5114.72,-821.3866667000001,821.3866667000001,-16.05926945,16.05926945,1.0,2006.0,2008.0,OH,2010.0,5,5,2002-2008,2.0,2,75520,3
655,80182,7076.666667,8383.333333,-1306.666667,1306.666667,-15.58648111,15.58648111,1.0,2008.0,2010.0,OH,2010.0,5,5,2008-2012,2.0,2,75529,1
656,80183,3860.0,4085.0,-225.0,225.0,-5.507955936,5.507955936,1.0,2006.0,2009.0,OH,2010.0,5,5,2008-2012,3.0,3,75643,1
657,80197,3220.0,3130.0,90.0,90.0,2.8753993610000004,2.8753993610000004,1.0,2007.0,2012.0,OH,2012.0,5,5,2008-2012,5.0,5,75691,4
658,80198,1150.0,2080.0,-930.0,930.0,-44.71153846,44.71153846,1.0,2007.0,2012.0,OH,2012.0,5,5,2008-2012,5.0,5,75732,1
659,80209,1150.0,1876.5,-726.5,726.5,-38.71569411,38.71569411,1.0,2008.0,2011.0,OH,2008.0,4,5,2008-2012,3.0,3,75736,1
660,80217,7070.0,9434.5,-2364.5,2364.5,-25.06227145,25.06227145,2.0,2005.0,2010.0,OH,2008.0,4,5,2008-2012,5.0,5,75861,5
